,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,1,0,2,0,2
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,0,2,0,2
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,2,1,2,0,4,1,5
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,5,2,6,2,8
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,3,3,4,2,7,5,12
SAN JAVIER(BNI),mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,1,4,0,4,1,5
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,1,3,1,4
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,0,3,0,3
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,2,1,2,3
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,2,1,3,1,4
SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,1,2,1,3
SAN RAFAEL,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,3,3,1,3,4,7
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,73,63,2,2,75,65,140
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,1,0,0,0,1,1
SORATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,0,1,1,1,2
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,26,21,3,6,29,27,56
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,7,2,7,2,9
TARATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,5,3,5,3,8
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,29,15,8,7,37,22,59
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,2,0,2,2
TIAWANACU,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,2,1,2,3
TINGUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,0,3,0,3
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,2,0,0,0,2,2
TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
TOCO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,2,2,2,4
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
TRIGAL,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,0,3,0,3
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,13,9,11,7,24,16,40
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,2,1,3,1,4
TURCO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
UMALA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,1,0,2,0,2
VACAS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,2,2,1,3,3,5,8
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,8,5,8,5,13
VILLA RIVERO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,7,4,7,4,11
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,1,3,1,4
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,0,2,0,2
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,2,2,3,2,5,7
VINTO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,1,0,1,1,2,3
WARNES,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,4,4,5,4,9
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,2,5,3,1,5,6,11
YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,3,3,2,0,5,3,8
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,2,2,2,4
YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,2,0,2,2
ACACIO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,3,2,3,5
ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
ALCALA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
APOLO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,3,1,3,1,4
AUCAPATA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,2,1,2,3
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,3,1,3,1,4
CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,4,2,4,6
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,1,2,0,0,1,2,3
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,10,0,10,0,10
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,2,1,2,3
CARAPARI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,7,7,7,7,14
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,3,1,3,2,5
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,1,2,1,3
CKOCHAS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,3,3,0,0,3,3,6
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,28,19,1,5,29,24,53
COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,1,1,0,2,1,3,4
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,1,2,1,3
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,3,1,3,4
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,3,2,3,2,5
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,2,2,2,4
COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,1,2,1,3
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,3,1,3,4
COROICO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,1,0,1,1,2
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,2,2,2,3,5
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,2,1,2,3
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,14,17,50,66,64,83,147
EL PUENTE(STC),mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
EL PUENTE(TJA),mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,2,0,2,2
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,4,3,0,0,4,3,7
ENTRE RIOS CBBA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,1,0,1,1,2
ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,0,0,0,1,1
HUACARETA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,2,2,2,4
ICLA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,3,1,3,1,4
IXIAMAS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,2,1,2,3
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,5,2,5,2,7
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,100,92,71,87,171,179,350
LAS CARRERAS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,3,3,3,3,6
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
MACHARETI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
MAPIRI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
MECAPACA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,2,0,2,2
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,3,0,3,1,4
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,2,0,3,2,5,2,7
MORO MORO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
OCURI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
ORURO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,17,17,3,3,20,20,40
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
PAILON,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
PAMPA GRANDE,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,2,1,2,3
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,1,2,1,3
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,4,1,1,1,5,6
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,2,3,1,3,3,6
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,12,16,1,1,13,17,30
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,6,0,6,6
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,1,0,1,0,2,0,2
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,4,2,4,2,8,10
QUIABAYA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,3,6,3,6,9
QUIME,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,3,2,3,2,5
RAVELO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,2,2,2,4
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,6,4,4,1,10,5,15
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,1,0,1,0,2,0,2
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,1,1,0,0,1,1,2
SACABA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,3,1,5,2,8,3,11
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,2,0,2,2
SAN BENITO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,2,1,2,3
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,2,1,3,2,5,3,8
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,4,0,4,1,5
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,7,1,7,1,8
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,1,0,2,2,3,2,5
SAN JAVIER(STC),mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,2,3,2,4,6
SAN JULIAN,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,3,0,3,3
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
SAN RAFAEL,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,62,52,8,6,70,58,128
SANTA ROSA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
SANTIAGO DE CALLAPA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
SANTIAGO DE HUATA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,1,2,1,3
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
SENA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,2,0,2,2
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,25,27,3,0,28,27,55
TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,1,3,5,3,6,9
TARATA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,3,1,3,1,4
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,22,13,6,1,28,14,42
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,2,0,2,2
TIAWANACU,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
TINGUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,1,2,1,3
TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,4,1,4,5
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,5,7,6,8,11,15,26
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,5,0,5,0,5
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,1,0,1,0,2,0,2
VACAS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,2,2,2,1,4,3,7
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,2,2,2,4
VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,1,0,2,0,3,0,3
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,2,1,2,3
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,2,2,4,1,6,3,9
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,3,2,0,2,3,5
WALDO BALLIVIAN,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
WARNES,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,1,3,4,0,5,3,8
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,6,2,0,1,6,3,9
YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,1,1,1,1,2
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,3,0,5,2,8,2,10
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,2,0,2,0,2
YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2012-03-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,6,6,6,6,12
ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,1,1,1,2
ANDAMARCA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,3,0,3,3
APOLO,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,0,2,0,2
ARQUE,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,1,2,1,3
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,0,2,0,2
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,2,2,2,4
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,0,1,0,1
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,3,4,3,4,7
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,1,1,1,1,2,2,4
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,2,3,1,0,3,3,6
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,4,3,4,3,7
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,3,3,3,3,6
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,1,1,3,0,4,1,5
CHACARILLA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,5,2,5,2,7
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,0,2,0,2
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,1,2,1,3
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,1,3,0,0,1,3,4
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,20,25,0,1,20,26,46
"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,0,1,0,1
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,1,1,1,2
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,1,2,1,3
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,1,1,1,1,2,3
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,3,0,3,3
COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,1,0,0,0,1,1
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,1,0,0,0,1,0,1
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,2,1,2,3
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,0,1,0,1
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,0,1,0,1
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,1,0,3,1,4,1,5
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,0,2,0,2
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,11,15,35,67,46,82,128
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,3,2,1,1,4,3,7
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,0,2,0,2
ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,0,2,0,2
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,1,1,1,2
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,3,1,3,1,4
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,3,0,3,0,3
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,2,2,0,1,2,3,5
HUACARETA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,0,2,0,2
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,6,2,6,8
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,1,2,1,2,3
ICHOCA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,2,0,2,2
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,1,0,1,1
IXIAMAS,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,1,0,0,0,1,0,1
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,0,2,0,2,2
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2012-04-01,0,0,2,2,2,2,4
