,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
POSTRER VALLE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,8,7,3,0,11,7,18
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,4,1,4,1,5
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,2,2,2,4
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,1,2,1,3,2,5
PUNA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,2,2,2,4
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,4,3,8,3,12,15
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,7,8,7,8,15
RAVELO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,8,1,0,0,8,1,9
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
SACABA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,2,9,10,10,12,22
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,5,1,5,1,6
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,5,0,0,2,5,2,7
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,1,2,2,2,4
SAN IGNACIO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,3,0,1,7,4,7,11
SAN JAVIER(STC),mortalidad,otras muertes en mayores de 5 anos,2011-04-01,2,0,1,0,3,0,3
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,7,2,7,2,9
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,4,1,4,1,5
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,2,1,2,3
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,1,3,1,4
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,2,0,2,2
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,113,75,5,5,118,80,198
SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
SANTUARIO DE QUILLACAS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
SENA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
SOPACHUY,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
SORATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,4,3,4,3,7
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,9,14,3,1,12,15,27
TACACOMA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
TACOBAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
TACOPAYA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,20,18,2,2,22,20,42
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,1,2,1,3
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,1,0,0,1,1,2
TOCO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
TOLATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,2,2,2,4
TRIGAL,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,9,8,2,7,11,15,26
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,1,0,1,0,2,2
UMALA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,4,4,4,4,8
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,1,0,0,1,1,2
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,3,0,3,3
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,2,0,1,2,3,2,5
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,2,1,8,3,10,4,14
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,2,1,0,2,2,3,5
WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,1,1,2,1,3
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,3,4,1,3,4,7,11
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,3,0,3,3
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,0,2,0,2
ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
ALALAY,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,1,0,0,0,1,1
APOLO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,3,0,3,3
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,2,0,2,2
BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,2,0,0,0,2,2
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,2,2,2,4
CABEZAS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,1,2,1,3
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,5,1,5,1,6
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,2,1,2,3
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,2,3,2,3,4,7
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,1,2,1,3
CAQUIAVIRI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,1,1,1,2
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,6,0,6,0,6
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,2,0,1,0,3,0,3
CATACORA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,1,1,1,2
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,6,3,6,3,9
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,0,2,0,2
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
CHAYANTA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,1,0,1,1,2,3
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,4,1,1,0,5,1,6
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,22,19,2,7,24,26,50
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,5,1,5,1,6
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,1,1,1,2
COMBAYA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,1,3,1,3,2,5
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,1,2,1,3
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,3,0,3,0,3
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,9,5,34,21,43,26,69
EL PUENTE(TJA),mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,2,0,3,2,5,2,7
EL VILLAR,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,1,1,1,2
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,1,1,0,2,1,3
ENTRE RIOS CBBA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,2,0,2,2
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,0,0,0,1,0,1
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,2,0,2,0,4,4
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,0,1,0,2,0,2
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,89,94,39,63,128,157,285
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,5,2,5,4,10,6,16
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
MINEROS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,1,1,1,2
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,2,1,0,1,2,2,4
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,1,1,2,2,3,5
ORURO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,27,28,0,0,27,28,55
PADCAYA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,3,0,3,0,3
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,1,1,1,2,2,4
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,5,1,5,1,6
PASORAPA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,1,0,1,1,2,3
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,14,11,0,0,14,11,25
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
PUCARA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,2,2,2,4
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,4,0,4,0,4
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
PUERTO RICO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,2,0,1,0,3,0,3
PUNA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,1,2,1,3
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,5,1,5,1,6
QUIME,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,0,2,0,2
RAVELO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,4,1,4,5
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,4,4,0,0,4,4,8
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,2,0,1,1,3,1,4
SACABA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,1,7,11,8,12,20
SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,4,0,4,0,4
SAN ANDRES,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,2,0,2,2
SAN BENITO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,2,0,2,2
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,1,0,2,0,3,3
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,2,2,2,4
SAN IGNACIO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,2,1,3,4,5,5,10
SAN JAVIER(STC),mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,1,2,1,3
SAN JUAN DE YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,0,1,0,2,0,2
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,1,1,0,1,1,2
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,2,1,1,1,3,4
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,76,64,6,0,82,64,146
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,2,0,2,2
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,2,0,2,2
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,3,1,3,1,4
SOPACHUY,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,22,17,1,0,23,17,40
TACOBAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,3,2,3,5
TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,5,6,5,6,11
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,18,19,6,3,24,22,46
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,2,1,2,3
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,0,0,3,1,3,4
TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,3,1,3,4
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,12,8,5,6,17,14,31
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,2,0,0,1,2,1,3
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,3,1,3,4
URUBICHA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,0,2,0,2
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,2,0,2,0,2
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
VILA VILA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,0,1,0,1,1
VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,3,0,2,2,5,2,7
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,3,2,3,2,5
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,5,0,9,1,14,1,15
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,2,2,4,1,6,3,9
WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,1,1,0,2,1,3
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,5,3,0,0,5,3,8
YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,1,0,3,0,4,0,4
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2011-05-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,5,4,5,4,9
ALALAY,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,2,0,2,2
ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,4,4,4,4,8
APOLO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,1,0,2,0,2
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,1,0,2,0,2
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,2,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,3,0,3,3
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,3,2,3,5
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,1,2,0,2,1,3
BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,6,0,6,6
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,1,2,1,3
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,0,3,0,3
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,2,1,2,3
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,3,3,0,3,3,6
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,3,2,0,5,3,7,10
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,4,3,4,7
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,2,0,3,1,5,1,6
CATACORA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,2,1,2,3
CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,2,0,3,1,5,6
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
CLIZA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,1,1,1,2
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,3,2,0,0,3,2,5
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,46,28,0,6,46,34,80
"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,2,1,2,3
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,3,2,3,5
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,0,0,1,0,1
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,2,0,2,2
COLQUIRI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,1,2,1,3
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,1,0,2,0,2
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,0,3,0,3
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
COROICO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,1,1,1,2
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,0,3,0,3
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,1,2,1,3
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
CULPINA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,2,0,2,2
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,10,19,33,54,43,73,116
EL PUENTE(STC),mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,0,2,0,2
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,6,3,2,0,8,3,11
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,1,1,1,2
ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,1,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,2,1,1,2,3,3,6
HUACARETA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,0,2,0,2
HUACHACALLA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,2,3,2,5
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,6,1,6,7
IXIAMAS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,1,0,2,0,2
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,107,101,49,72,156,173,329
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,3,2,1,6,4,8,12
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,2,2,2,4
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,0,2,0,2
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,3,0,3,3
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,2,2,0,0,2,2,4
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,1,1,2,1,3
