municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
SORACACHI,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,2,1,1,1,3,2,5
SUCRE,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,1,0,1,0,2,2
TACOPAYA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,5,10,14,12,19,22,41
TARATA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,2,0,1,0,3,3
TOCO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,1,0,0,0,1,0,1
TOLATA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,1,0,0,0,1,1
TOLEDO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,1,1,5,2,6,3,9
TORO TORO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,10,12,11,11,21,23,44
TRINIDAD,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,5,7,0,3,5,10,15
TURCO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,7,3,1,5,8,8,16
VILLA RIVERO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,2,1,0,1,2,3
YACUIBA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,2,1,0,2,2,3,5
YOTALA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,35,20,48,49,83,69,152
ZUDAÑEZ,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,2,1,2,4,4,5,9
ACHOCALLA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,2,0,1,3,3,6
ALALAY,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,1,0,0,1,1,2
ANDAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,12,7,6,2,18,9,27
ASCENCION DE GUARAYOS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,29,20,26,31,55,51,106
BELEN DE ANDAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,1,0,2,3,3,6
BETANZOS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,8,9,12,6,20,15,35
CAPINOTA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,1,0,0,1,1,2
CARACOLLO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,5,2,2,3,7,10
CHALLAPATA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,28,35,20,27,48,62,110
COLQUIRI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,36,23,25,25,61,48,109
CORQUE,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,10,17,7,11,17,28,45
COTAGAITA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,11,8,13,7,24,15,39
COTOCA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,10,7,1,2,11,9,20
CURAHUARA DE CARANGAS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,18,6,7,9,25,15,40
EL CHORO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,0,0,1,0,1,1
EL TORNO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,4,4,10,12,14,16,30
EUCALIPTUS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,6,6,8,7,14,13,27
HUACHACALLA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,3,2,7,3,10,13
HUANUNI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,25,7,7,9,32,16,48
INQUISIVI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,16,4,15,10,31,14,45
LA GUARDIA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,21,16,7,4,28,20,48
LORETO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,0,0,1,0,1,1
MACHACAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,0,0,1,1,1,2
ORURO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,30,24,33,18,63,42,105
PAMPA AULLAGAS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,5,4,4,5,9,14
PAZÑA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,4,3,0,2,4,5,9
POOPO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,0,3,1,3,1,4
PORCO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,4,1,0,0,4,1,5
PRESTO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,0,5,3,8,3,11
PUERTO QUIJARRO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,0,0,0,2,0,2
REYES,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,0,1,0,1,0,1
RIBERALTA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,19,26,7,11,26,37,63
ROBORE,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,2,1,0,4,2,6
RURRENABAQUE,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,4,0,0,0,4,4
SACABAMBA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,0,2,0,3,0,3
SALINAS DE GARCI MENDOZA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,16,10,21,18,37,28,65
SAN ANDRES,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,0,1,2,2,2,4
SAN IGNACIO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,1,2,2,2,3,5
SAN LUCAS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,4,1,3,3,7,10
SAN MATIAS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,1,0,0,2,1,3
SANTA ANA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,7,3,2,6,9,15
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,2,0,0,1,2,3
SANTA ROSA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,3,0,0,1,3,4
SANTIAGO DE HUARI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,5,3,8,4,13,17
SORACACHI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,2,4,4,6,6,12
SUCRE,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,0,0,0,1,0,1
TACOPAYA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,6,2,4,5,10,15
TARABUCO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,5,4,1,0,6,4,10
TARATA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,0,0,0,1,0,1
TOCO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,1,2,0,4,1,5
TOLEDO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,5,8,5,10,10,20
TORO TORO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,19,21,36,48,55,69,124
TOTORA(CBBA),desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,2,1,4,3,6,9
TOTORA(ORR),desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,1,1,0,3,1,4
TRINIDAD,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,12,7,13,11,25,18,43
TURCO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,6,0,6,5,12,5,17
VILLA TUNARI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,7,3,8,6,15,9,24
YACUIBA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,4,5,0,3,4,8,12
YOTALA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,32,22,36,35,68,57,125
YUNCHARA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,0,0,0,2,0,2
