,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,2,4,3,0,5,4,9
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,2,1,3,1,4
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
CATACORA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,4,4,5,4,9
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,1,1,1,2
CHAYANTA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2010-03-01,3,0,0,4,3,4,7
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,1,0,1,0,2,2
CKOCHAS,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,2,0,2,2
CLIZA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,3,1,0,0,3,1,4
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,60,34,9,7,69,41,110
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,1,2,1,3
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,7,2,7,9
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,1,1,1,2
COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,1,4,2,4,6
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,0,1,1,1,2
COROICO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,2,0,1,1,3,1,4
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,2,0,2,2
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,3,0,3,0,3
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,9,8,45,45,54,53,107
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,2,3,3,3,6
EL VILLAR,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,1,2,0,2,1,3
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,1,1,1,2
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,1,1,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,3,0,2,0,5,0,5
GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
HUACARETA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,6,2,6,2,8
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,0,2,0,2
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,2,1,0,2,2,4
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,5,1,5,6
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,1,1,1,2
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,101,80,43,43,144,123,267
LAGUNILLAS,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
LAJA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,2,0,4,2,6,2,8
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,1,0,0,0,1,1
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,1,1,2,1,3
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,0,2,0,2
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,5,3,6,3,9
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,5,1,6,1,7
OCURI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
ORURO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,16,15,3,0,19,15,34
PADCAYA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,3,1,3,4
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,1,1,0,1,1,2
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,4,1,4,5
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,3,0,3,0,3
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,4,0,4,0,4
PAZÑA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,0,1,1,1,2
PORONGO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,0,2,0,2
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,18,10,0,0,18,10,28
PUCARA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,6,3,6,3,9
PUERTO ACOSTA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,3,2,3,5
PUERTO QUIJARRO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,3,3,4,3,7
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,2,2,3,2,5
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,2,0,8,11,10,11,21
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,1,3,6,4,7,11
QUIME,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,0,2,0,2
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,7,4,0,0,7,4,11
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,0,2,1,2,3
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,1,0,0,1,1,2
SACABA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,5,3,6,3,9
SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,0,2,0,2
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,1,0,2,1,3,4
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,1,0,0,0,1,1
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,1,2,0,3,1,4
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,3,2,4,2,6
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,2,2,2,4
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,3,2,3,5
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,1,2,1,3
SAN RAFAEL,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,99,87,6,3,105,90,195
SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
SENA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,1,1,1,2
SORACACHI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
SORATA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,23,17,4,3,27,20,47
TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,3,2,3,0,6,2,8
TARATA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,4,1,4,5
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,36,21,11,0,47,21,68
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
TINGUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
TOMINA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
TOTORA(ORR),mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
TRIGAL,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,17,13,6,4,23,17,40
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,2,0,3,0,3
TURCO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,2,0,2,0,2
UMALA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,5,1,5,6
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,1,1,0,2,1,3
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,1,0,2,0,2
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,1,0,2,0,2
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,5,2,3,2,8,4,12
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,2,1,5,2,7,9
VITICHI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
WALDO BALLIVIAN,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
WARNES,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,0,2,1,2,3
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,9,3,1,2,10,5,15
YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,3,4,9,0,12,4,16
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,5,1,5,1,6
YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,4,0,4,4
ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
AIQUILE,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,0,0,1,0,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,3,0,3,3
ANDAMARCA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,2,1,2,3
ANZALDO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
APOLO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,2,0,2,2
ARANI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,3,2,3,2,5
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,2,0,0,0,2,0,2
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,2,1,2,3
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,2,0,2,2
BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,4,0,0,0,4,4
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,1,0,2,0,3,3
BOLIVAR,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,1,0,0,0,1,1
BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,2,0,2,2
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,0,0,1,0,1
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,4,0,0,1,4,1,5
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,2,3,1,3,3,6
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,2,4,8,4,10,14
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,1,0,0,1,1,2
CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
CHAYANTA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,1,1,1,2
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,5,2,5,7
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,1,3,2,3,5
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,2,1,2,3
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
CKOCHAS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,3,2,0,0,3,2,5
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,35,27,11,6,46,33,79
COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,1,0,0,0,1,1
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,2,0,2,2
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,2,1,2,3
COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,0,0,1,0,1
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,2,0,2,2
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,2,2,2,4
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,1,1,1,2
COROICO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,1,0,0,1,1,2
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,3,0,3,0,3
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,1,1,1,2
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,8,9,34,43,42,52,94
EL CHORO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,5,2,6,2,8
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,2,1,2,3
ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
FILADELFIA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,2,2,2,2,4,6
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,2,0,2,2
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,1,0,2,0,2
GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,1,2,1,3
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,4,2,4,6
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,5,0,5,0,5
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,1,0,1,0,2,2
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,2,0,2,2
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,81,73,28,42,109,115,224
LAGUNILLAS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
LAJA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
MINEROS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,1,1,1,2
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,2,1,2,3
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,1,0,2,1,3,4
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,6,3,6,3,9
ORURO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,14,10,1,1,15,11,26
PADCAYA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,1,2,1,3
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,0,0,1,0,1
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,0,0,1,0,1
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,1,2,1,3
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,3,2,3,2,5
PAZÑA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,2,0,2,2
POCONA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,14,15,0,0,14,15,29
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,3,2,3,2,5
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,5,3,5,3,8
PUERTO ACOSTA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,3,1,3,1,4
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,0,2,0,2
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,4,1,4,5
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,3,3,3,3,6
QUIME,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,2,1,2,3
RAVELO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,5,2,0,0,5,2,7
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,0,0,1,0,1
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,1,0,0,0,1,1
SABAYA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
SACABA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,3,10,3,10,13
SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
SAN ANDRES,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,1,1,1,2
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,1,2,1,3,2,5
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,1,1,1,2
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,2,2,2,4
SAN IGNACIO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,2,2,3,2,5,7
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,1,1,1,2
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,1,2,1,3
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,3,0,3,0,3
SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,0,2,0,2
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,3,1,0,0,3,1,4
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,77,67,3,2,80,69,149
SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,2,2,0,2,2,4
SANTUARIO DE QUILLACAS,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,1,1,1,2
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,1,2,1,3
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,18,21,3,1,21,22,43
TACACOMA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
TACOBAMBA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,3,3,3,3,6
TARATA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,2,2,2,2,4
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,16,20,5,0,21,20,41
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
TINGUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
TOCO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,1,1,1,2
TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
TRIGAL,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,21,10,5,1,26,11,37
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,2,0,0,1,2,1,3
TURCO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,3,0,3,0,3
UMALA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,0,0,1,0,1
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,2,0,0,0,2,0,2
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,1,1,2,1,3
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,2,0,7,4,9,4,13
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,2,4,3,4,5,9
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,1,0,0,0,1,1
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,4,1,9,2,13,3,16
WARNES,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,1,0,3,1,4,1,5
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,3,5,4,0,7,5,12
YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,0,0,1,0,1,0,1
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2010-04-01,2,1,2,0,4,1,5
