municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
ARAMPAMPA,desnutricion global,sobrepeso (s),2005-07-01,1,4,1,0,2,4,6
ARANI,desnutricion global,sobrepeso (s),2005-07-01,5,3,1,0,6,3,9
ARBIETO,desnutricion global,sobrepeso (s),2005-07-01,4,2,1,1,5,3,8
ARQUE,desnutricion global,sobrepeso (s),2005-07-01,2,2,1,1,3,3,6
ATOCHA,desnutricion global,sobrepeso (s),2005-07-01,14,8,11,1,25,9,34
AUCAPATA,desnutricion global,sobrepeso (s),2005-07-01,4,2,0,0,4,2,6
AYATA,desnutricion global,sobrepeso (s),2005-07-01,4,1,0,0,4,1,5
AYO AYO,desnutricion global,sobrepeso (s),2005-07-01,3,3,0,0,3,3,6
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,sobrepeso (s),2005-07-01,17,12,2,3,19,15,34
AZURDUY,desnutricion global,sobrepeso (s),2005-07-01,6,8,5,2,11,10,21
BATALLAS,desnutricion global,sobrepeso (s),2005-07-01,10,3,0,1,10,4,14
BAURES,desnutricion global,sobrepeso (s),2005-07-01,3,9,0,4,3,13,16
BELEN DE URMIRI,desnutricion global,sobrepeso (s),2005-07-01,4,0,2,2,6,2,8
BELLA FLOR,desnutricion global,sobrepeso (s),2005-07-01,4,2,0,1,4,3,7
BERMEJO,desnutricion global,sobrepeso (s),2005-07-01,14,10,2,0,16,10,26
BETANZOS,desnutricion global,sobrepeso (s),2005-07-01,29,21,1,6,30,27,57
BOLIVAR,desnutricion global,sobrepeso (s),2005-07-01,3,1,0,0,3,1,4
BOLPEBRA,desnutricion global,sobrepeso (s),2005-07-01,4,0,1,1,5,1,6
BOYUIBE,desnutricion global,sobrepeso (s),2005-07-01,7,8,10,10,17,18,35
BUENA VISTA,desnutricion global,sobrepeso (s),2005-07-01,68,28,38,22,106,50,156
CABEZAS,desnutricion global,sobrepeso (s),2005-07-01,11,14,4,3,15,17,32
CAIROMA,desnutricion global,sobrepeso (s),2005-07-01,4,4,1,1,5,5,10
"CAIZA ""D""",desnutricion global,sobrepeso (s),2005-07-01,5,5,1,1,6,6,12
CAJUATA,desnutricion global,sobrepeso (s),2005-07-01,18,20,2,3,20,23,43
CALACOTO,desnutricion global,sobrepeso (s),2005-07-01,1,0,0,0,1,0,1
CALAMARCA,desnutricion global,sobrepeso (s),2005-07-01,2,2,0,0,2,2,4
CAMARGO,desnutricion global,sobrepeso (s),2005-07-01,12,18,0,1,12,19,31
CAMATAQUI (C. VILLA ABECIA),desnutricion global,sobrepeso (s),2005-07-01,4,5,2,1,6,6,12
CAMIRI,desnutricion global,sobrepeso (s),2005-07-01,82,51,19,17,101,68,169
CAPINOTA,desnutricion global,sobrepeso (s),2005-07-01,3,5,1,0,4,5,9
CAQUIAVIRI,desnutricion global,sobrepeso (s),2005-07-01,4,11,2,2,6,13,19
CARACOLLO,desnutricion global,sobrepeso (s),2005-07-01,7,8,1,1,8,9,17
CARANAVI,desnutricion global,sobrepeso (s),2005-07-01,96,83,12,4,108,87,195
CARAPARI,desnutricion global,sobrepeso (s),2005-07-01,33,23,7,7,40,30,70
CARIPUYO,desnutricion global,sobrepeso (s),2005-07-01,2,2,0,0,2,2,4
CATACORA,desnutricion global,sobrepeso (s),2005-07-01,1,1,0,0,1,1,2
CHALLAPATA,desnutricion global,sobrepeso (s),2005-07-01,11,5,1,2,12,7,19
CHAQUI,desnutricion global,sobrepeso (s),2005-07-01,6,7,3,0,9,7,16
CHARAGUA,desnutricion global,sobrepeso (s),2005-07-01,58,63,36,22,94,85,179
CHARAÑA,desnutricion global,sobrepeso (s),2005-07-01,1,0,0,0,1,0,1
CHAYANTA,desnutricion global,sobrepeso (s),2005-07-01,7,12,1,12,8,24,32
CHIMORE,desnutricion global,sobrepeso (s),2005-07-01,11,9,1,2,12,11,23
CHIPAYA,desnutricion global,sobrepeso (s),2005-07-01,2,1,0,0,2,1,3
CHOQUE COTA,desnutricion global,sobrepeso (s),2005-07-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,sobrepeso (s),2005-07-01,22,23,0,2,22,25,47
CHUMA,desnutricion global,sobrepeso (s),2005-07-01,2,3,0,0,2,3,5
CLIZA,desnutricion global,sobrepeso (s),2005-07-01,27,30,11,3,38,33,71
COBIJA,desnutricion global,sobrepeso (s),2005-07-01,59,52,5,6,64,58,122
COCHABAMBA,desnutricion global,sobrepeso (s),2005-07-01,265,251,44,49,309,300,609
COIPASA,desnutricion global,sobrepeso (s),2005-07-01,1,0,0,0,1,0,1
COLCAPIRHUA,desnutricion global,sobrepeso (s),2005-07-01,40,58,13,22,53,80,133
"COLCHA ""K""",desnutricion global,sobrepeso (s),2005-07-01,2,9,1,2,3,11,14
COLLANA,desnutricion global,sobrepeso (s),2005-07-01,1,0,0,0,1,0,1
COLOMI,desnutricion global,sobrepeso (s),2005-07-01,9,10,0,1,9,11,20
COLPA BELGICA,desnutricion global,sobrepeso (s),2005-07-01,19,5,3,4,22,9,31
COLQUECHACA,desnutricion global,sobrepeso (s),2005-07-01,8,4,1,1,9,5,14
COLQUENCHA,desnutricion global,sobrepeso (s),2005-07-01,6,1,0,0,6,1,7
COLQUIRI,desnutricion global,sobrepeso (s),2005-07-01,5,7,0,0,5,7,12
COMANCHE,desnutricion global,sobrepeso (s),2005-07-01,1,1,1,1,2,2,4
COMARAPA,desnutricion global,sobrepeso (s),2005-07-01,63,50,14,11,77,61,138
COMBAYA,desnutricion global,sobrepeso (s),2005-07-01,2,0,0,1,2,1,3
CONCEPCION,desnutricion global,sobrepeso (s),2005-07-01,1,3,0,0,1,3,4
COPACABANA,desnutricion global,sobrepeso (s),2005-07-01,11,11,5,2,16,13,29
CORIPATA,desnutricion global,sobrepeso (s),2005-07-01,21,19,5,4,26,23,49
CORO CORO,desnutricion global,sobrepeso (s),2005-07-01,3,0,1,0,4,0,4
COROICO,desnutricion global,sobrepeso (s),2005-07-01,4,1,0,1,4,2,6
CORQUE,desnutricion global,sobrepeso (s),2005-07-01,4,4,2,1,6,5,11
COTAGAITA,desnutricion global,sobrepeso (s),2005-07-01,17,10,5,0,22,10,32
COTOCA,desnutricion global,sobrepeso (s),2005-07-01,91,53,2,5,93,58,151
CUATRO CAÑADAS,desnutricion global,sobrepeso (s),2005-07-01,28,11,7,2,35,13,48
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,sobrepeso (s),2005-07-01,2,2,0,0,2,2,4
CUEVO,desnutricion global,sobrepeso (s),2005-07-01,4,6,2,2,6,8,14
CULPINA,desnutricion global,sobrepeso (s),2005-07-01,13,13,1,0,14,13,27
CURAHUARA DE CARANGAS,desnutricion global,sobrepeso (s),2005-07-01,2,4,0,0,2,4,6
DESAGUADERO,desnutricion global,sobrepeso (s),2005-07-01,2,5,3,2,5,7,12
EL ALTO,desnutricion global,sobrepeso (s),2005-07-01,494,512,153,152,647,664,1311
EL PUENTE(TJA),desnutricion global,sobrepeso (s),2005-07-01,20,11,5,1,25,12,37
EL TORNO,desnutricion global,sobrepeso (s),2005-07-01,76,50,13,13,89,63,152
EL VILLAR,desnutricion global,sobrepeso (s),2005-07-01,5,1,2,0,7,1,8
ENTRE RIOS,desnutricion global,sobrepeso (s),2005-07-01,53,51,6,8,59,59,118
ENTRE RIOS,desnutricion global,sobrepeso (s),2005-07-01,41,22,8,12,49,34,83
EUCALIPTUS,desnutricion global,sobrepeso (s),2005-07-01,6,10,1,2,7,12,19
EXALTACION,desnutricion global,sobrepeso (s),2005-07-01,4,3,0,2,4,5,9
FERNANDEZ ALONSO,desnutricion global,sobrepeso (s),2005-07-01,44,36,11,24,55,60,115
FILADELFIA,desnutricion global,sobrepeso (s),2005-07-01,6,11,3,2,9,13,22
GENERAL SAAVEDRA,desnutricion global,sobrepeso (s),2005-07-01,46,42,19,9,65,51,116
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,sobrepeso (s),2005-07-01,14,15,0,1,14,16,30
GUANAY,desnutricion global,sobrepeso (s),2005-07-01,11,15,1,1,12,16,28
GUAQUI,desnutricion global,sobrepeso (s),2005-07-01,7,4,0,5,7,9,16
GUAYARAMERIN,desnutricion global,sobrepeso (s),2005-07-01,105,73,6,8,111,81,192
GUTIERREZ,desnutricion global,sobrepeso (s),2005-07-01,41,29,16,17,57,46,103
HUACARETA,desnutricion global,sobrepeso (s),2005-07-01,16,9,9,5,25,14,39
HUACAYA (VILLA DE HUACAYA),desnutricion global,sobrepeso (s),2005-07-01,7,7,1,1,8,8,16
HUACHACALLA,desnutricion global,sobrepeso (s),2005-07-01,2,1,2,0,4,1,5
HUANUNI,desnutricion global,sobrepeso (s),2005-07-01,21,27,1,1,22,28,50
HUARACAJE,desnutricion global,sobrepeso (s),2005-07-01,6,3,1,0,7,3,10
HUAYLLAMARCA,desnutricion global,sobrepeso (s),2005-07-01,1,2,0,2,1,4,5
ICHOCA,desnutricion global,sobrepeso (s),2005-07-01,1,4,0,2,1,6,7
ICLA,desnutricion global,sobrepeso (s),2005-07-01,4,7,0,0,4,7,11
INCAHUASI,desnutricion global,sobrepeso (s),2005-07-01,12,14,0,3,12,17,29
INQUISIVI,desnutricion global,sobrepeso (s),2005-07-01,26,8,3,2,29,10,39
IRUPANA (VILLA DE LANZA),desnutricion global,sobrepeso (s),2005-07-01,14,8,2,4,16,12,28
IXIAMAS,desnutricion global,sobrepeso (s),2005-07-01,22,12,5,4,27,16,43
JESUS DE MACHACA,desnutricion global,sobrepeso (s),2005-07-01,1,1,0,0,1,1,2
LA ASUNTA,desnutricion global,sobrepeso (s),2005-07-01,27,14,1,0,28,14,42
LA GUARDIA,desnutricion global,sobrepeso (s),2005-07-01,82,47,20,16,102,63,165
LA PAZ,desnutricion global,sobrepeso (s),2005-07-01,557,504,241,193,798,697,1495
LAGUNILLAS,desnutricion global,sobrepeso (s),2005-07-01,37,24,14,13,51,37,88
LAJA,desnutricion global,sobrepeso (s),2005-07-01,5,4,0,0,5,4,9
LAS CARRERAS,desnutricion global,sobrepeso (s),2005-07-01,4,3,3,0,7,3,10
LLALLAGUA,desnutricion global,sobrepeso (s),2005-07-01,43,80,26,33,69,113,182
LLICA,desnutricion global,sobrepeso (s),2005-07-01,1,1,1,0,2,1,3
LORETO,desnutricion global,sobrepeso (s),2005-07-01,6,7,1,0,7,7,14
LURIBAY,desnutricion global,sobrepeso (s),2005-07-01,7,4,2,2,9,6,15
MACHACAMARCA,desnutricion global,sobrepeso (s),2005-07-01,2,5,2,0,4,5,9
MACHARETI,desnutricion global,sobrepeso (s),2005-07-01,25,34,12,9,37,43,80
MAGDALENA,desnutricion global,sobrepeso (s),2005-07-01,13,12,3,0,16,12,28
MAIRANA,desnutricion global,sobrepeso (s),2005-07-01,24,33,7,6,31,39,70
MALLA,desnutricion global,sobrepeso (s),2005-07-01,1,2,0,0,1,2,3
MAPIRI,desnutricion global,sobrepeso (s),2005-07-01,33,21,1,1,34,22,56
MECAPACA,desnutricion global,sobrepeso (s),2005-07-01,2,3,1,1,3,4,7
MINEROS,desnutricion global,sobrepeso (s),2005-07-01,52,50,23,16,75,66,141
MIZQUE,desnutricion global,sobrepeso (s),2005-07-01,18,7,0,13,18,20,38
MOCOMOCO,desnutricion global,sobrepeso (s),2005-07-01,9,11,7,0,16,11,27
MOJINETE,desnutricion global,sobrepeso (s),2005-07-01,2,1,0,0,2,1,3
MOJOCOYA,desnutricion global,sobrepeso (s),2005-07-01,5,5,4,1,9,6,15
MONTEAGUDO,desnutricion global,sobrepeso (s),2005-07-01,82,63,18,24,100,87,187
MONTERO,desnutricion global,sobrepeso (s),2005-07-01,314,285,89,56,403,341,744
MORO MORO,desnutricion global,sobrepeso (s),2005-07-01,4,5,1,0,5,5,10
MOROCHATA,desnutricion global,sobrepeso (s),2005-07-01,7,7,6,12,13,19,32
NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,sobrepeso (s),2005-07-01,1,0,0,0,1,0,1
OCURI,desnutricion global,sobrepeso (s),2005-07-01,3,6,8,5,11,11,22
OKINAWA,desnutricion global,sobrepeso (s),2005-07-01,11,8,3,0,14,8,22
OMEREQUE,desnutricion global,sobrepeso (s),2005-07-01,10,7,0,1,10,8,18
ORURO,desnutricion global,sobrepeso (s),2005-07-01,155,154,33,19,188,173,361
PADCAYA,desnutricion global,sobrepeso (s),2005-07-01,25,7,6,10,31,17,48
PADILLA,desnutricion global,sobrepeso (s),2005-07-01,19,12,3,0,22,12,34
PALCA,desnutricion global,sobrepeso (s),2005-07-01,12,11,5,2,17,13,30
PALOS BLANCOS,desnutricion global,sobrepeso (s),2005-07-01,48,21,10,5,58,26,84
PAMPA AULLAGAS,desnutricion global,sobrepeso (s),2005-07-01,2,6,0,0,2,6,8
PAMPA GRANDE,desnutricion global,sobrepeso (s),2005-07-01,6,14,5,2,11,16,27
PAPEL PAMPA,desnutricion global,sobrepeso (s),2005-07-01,1,4,1,0,2,4,6
PASORAPA,desnutricion global,sobrepeso (s),2005-07-01,1,3,0,0,1,3,4
PATACAMAYA,desnutricion global,sobrepeso (s),2005-07-01,10,3,0,0,10,3,13
PAZÑA,desnutricion global,sobrepeso (s),2005-07-01,2,3,2,1,4,4,8
PELECHUCO,desnutricion global,sobrepeso (s),2005-07-01,4,2,1,2,5,4,9
POCOATA,desnutricion global,sobrepeso (s),2005-07-01,6,2,3,2,9,4,13
POCONA,desnutricion global,sobrepeso (s),2005-07-01,4,4,1,0,5,4,9
POJO (CBBA),desnutricion global,sobrepeso (s),2005-07-01,30,23,4,4,34,27,61
POOPO,desnutricion global,sobrepeso (s),2005-07-01,2,1,1,0,3,1,4
PORCO,desnutricion global,sobrepeso (s),2005-07-01,3,4,1,1,4,5,9
POROMA,desnutricion global,sobrepeso (s),2005-07-01,18,16,1,3,19,19,38
PORONGO,desnutricion global,sobrepeso (s),2005-07-01,12,5,2,0,14,5,19
PORTACHUELO,desnutricion global,sobrepeso (s),2005-07-01,79,64,25,20,104,84,188
PORVENIR,desnutricion global,sobrepeso (s),2005-07-01,4,4,2,0,6,4,10
POSTRER VALLE,desnutricion global,sobrepeso (s),2005-07-01,1,2,2,1,3,3,6
POTOSI,desnutricion global,sobrepeso (s),2005-07-01,98,80,7,10,105,90,195
PRESTO,desnutricion global,sobrepeso (s),2005-07-01,3,5,1,4,4,9,13
PUCARA,desnutricion global,sobrepeso (s),2005-07-01,1,0,2,0,3,0,3
PUCARANI,desnutricion global,sobrepeso (s),2005-07-01,22,22,3,14,25,36,61
PUERTO ACOSTA,desnutricion global,sobrepeso (s),2005-07-01,1,4,0,3,1,7,8
PUERTO CARABUCO,desnutricion global,sobrepeso (s),2005-07-01,20,17,7,3,27,20,47
PUERTO GONZALO MORENO,desnutricion global,sobrepeso (s),2005-07-01,6,0,0,0,6,0,6
PUERTO PEREZ,desnutricion global,sobrepeso (s),2005-07-01,3,3,0,2,3,5,8
PUERTO RICO,desnutricion global,sobrepeso (s),2005-07-01,10,13,3,1,13,14,27
PUERTO SILES,desnutricion global,sobrepeso (s),2005-07-01,2,0,0,0,2,0,2
PUERTO VILLARROEL,desnutricion global,sobrepeso (s),2005-07-01,100,65,16,5,116,70,186
PUNA,desnutricion global,sobrepeso (s),2005-07-01,13,10,4,0,17,10,27
PUNATA,desnutricion global,sobrepeso (s),2005-07-01,7,6,3,3,10,9,19
QUILLACOLLO,desnutricion global,sobrepeso (s),2005-07-01,40,25,2,4,42,29,71
QUIME,desnutricion global,sobrepeso (s),2005-07-01,7,6,3,1,10,7,17
QUIRUSILLAS,desnutricion global,sobrepeso (s),2005-07-01,5,2,1,0,6,2,8
RAVELO,desnutricion global,sobrepeso (s),2005-07-01,3,6,1,0,4,6,10
REYES,desnutricion global,sobrepeso (s),2005-07-01,39,34,3,7,42,41,83
RIBERALTA,desnutricion global,sobrepeso (s),2005-07-01,65,29,9,4,74,33,107
RURRENABAQUE,desnutricion global,sobrepeso (s),2005-07-01,9,13,0,0,9,13,22
SABAYA,desnutricion global,sobrepeso (s),2005-07-01,4,2,0,0,4,2,6
SACABA,desnutricion global,sobrepeso (s),2005-07-01,83,62,7,6,90,68,158
SACABAMBA,desnutricion global,sobrepeso (s),2005-07-01,1,0,1,1,2,1,3
SACACA,desnutricion global,sobrepeso (s),2005-07-01,5,1,1,0,6,1,7
SAIPINA,desnutricion global,sobrepeso (s),2005-07-01,34,32,19,18,53,50,103
SALINAS DE GARCI MENDOZA,desnutricion global,sobrepeso (s),2005-07-01,5,9,4,2,9,11,20
SAMAIPATA,desnutricion global,sobrepeso (s),2005-07-01,21,11,6,4,27,15,42
SAN AGUSTIN,desnutricion global,sobrepeso (s),2005-07-01,1,0,0,0,1,0,1
SAN ANDRES,desnutricion global,sobrepeso (s),2005-07-01,17,11,6,10,23,21,44
SAN ANDRES DE MACHACA,desnutricion global,sobrepeso (s),2005-07-01,3,2,2,2,5,4,9
SAN ANTONIO DE ESMORUCO,desnutricion global,sobrepeso (s),2005-07-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,desnutricion global,sobrepeso (s),2005-07-01,13,12,1,1,14,13,27
SAN BENITO,desnutricion global,sobrepeso (s),2005-07-01,5,5,0,0,5,5,10
SAN BORJA,desnutricion global,sobrepeso (s),2005-07-01,75,70,13,8,88,78,166
SAN BUENA VENTURA,desnutricion global,sobrepeso (s),2005-07-01,8,5,3,1,11,6,17
SAN CARLOS,desnutricion global,sobrepeso (s),2005-07-01,17,9,5,10,22,19,41
SAN IGNACIO,desnutricion global,sobrepeso (s),2005-07-01,36,18,10,10,46,28,74
SAN IGNACIO DE VELASCO,desnutricion global,sobrepeso (s),2005-07-01,97,75,12,11,109,86,195
SAN JAVIER(BNI),desnutricion global,sobrepeso (s),2005-07-01,5,12,0,0,5,12,17
SAN JAVIER(STC),desnutricion global,sobrepeso (s),2005-07-01,17,5,4,0,21,5,26
SAN JOAQUIN,desnutricion global,sobrepeso (s),2005-07-01,21,4,3,1,24,5,29
SAN JUAN DE YAPACANI,desnutricion global,sobrepeso (s),2005-07-01,28,19,1,2,29,21,50
SAN JULIAN,desnutricion global,sobrepeso (s),2005-07-01,67,59,39,20,106,79,185
SAN LORENZO(PND),desnutricion global,sobrepeso (s),2005-07-01,13,7,6,2,19,9,28
SAN LORENZO(TJA),desnutricion global,sobrepeso (s),2005-07-01,31,9,4,8,35,17,52
SAN LUCAS,desnutricion global,sobrepeso (s),2005-07-01,19,29,1,2,20,31,51
SAN MIGUEL DE VELASCO,desnutricion global,sobrepeso (s),2005-07-01,18,17,4,2,22,19,41
SAN PEDRO,desnutricion global,sobrepeso (s),2005-07-01,46,49,14,6,60,55,115
SAN PEDRO DE BUENA VISTA,desnutricion global,sobrepeso (s),2005-07-01,9,11,2,2,11,13,24
SAN PEDRO DE CURAHUARA,desnutricion global,sobrepeso (s),2005-07-01,7,4,4,6,11,10,21
SAN PEDRO DE TIQUINA,desnutricion global,sobrepeso (s),2005-07-01,15,6,2,4,17,10,27
SAN PEDRO(PND),desnutricion global,sobrepeso (s),2005-07-01,0,0,2,0,2,0,2
SAN RAFAEL,desnutricion global,sobrepeso (s),2005-07-01,2,3,3,1,5,4,9
SAN RAMON,desnutricion global,sobrepeso (s),2005-07-01,17,11,6,0,23,11,34
SANTA ANA,desnutricion global,sobrepeso (s),2005-07-01,31,36,13,10,44,46,90
SANTA CRUZ DE LA SIERRA,desnutricion global,sobrepeso (s),2005-07-01,1097,939,331,267,1428,1206,2634
SANTA ROSA,desnutricion global,sobrepeso (s),2005-07-01,35,27,14,15,49,42,91
SANTA ROSA DEL SARA,desnutricion global,sobrepeso (s),2005-07-01,18,10,5,9,23,19,42
SANTIAGO DE CALLAPA,desnutricion global,sobrepeso (s),2005-07-01,3,4,0,1,3,5,8
SANTIAGO DE HUARI,desnutricion global,sobrepeso (s),2005-07-01,3,0,1,0,4,0,4
SANTIAGO DE MACHACA,desnutricion global,sobrepeso (s),2005-07-01,1,1,1,0,2,1,3
SANTIVAÑES,desnutricion global,sobrepeso (s),2005-07-01,2,0,0,0,2,0,2
SANTUARIO DE QUILLACAS,desnutricion global,sobrepeso (s),2005-07-01,1,2,0,0,1,2,3
SAPAHAQUI,desnutricion global,sobrepeso (s),2005-07-01,8,8,3,1,11,9,20
SENA,desnutricion global,sobrepeso (s),2005-07-01,11,4,3,1,14,5,19
SICA SICA (VILLA AROMA),desnutricion global,sobrepeso (s),2005-07-01,7,6,2,2,9,8,17
SICAYA,desnutricion global,sobrepeso (s),2005-07-01,4,1,1,0,5,1,6
SIPE SIPE,desnutricion global,sobrepeso (s),2005-07-01,61,67,12,9,73,76,149
SOPACHUY,desnutricion global,sobrepeso (s),2005-07-01,4,2,1,0,5,2,7
SORACACHI,desnutricion global,sobrepeso (s),2005-07-01,9,10,1,0,10,10,20
SORATA,desnutricion global,sobrepeso (s),2005-07-01,15,6,2,3,17,9,26
SUCRE,desnutricion global,sobrepeso (s),2005-07-01,185,174,34,43,219,217,436
TACACOMA,desnutricion global,sobrepeso (s),2005-07-01,10,4,1,1,11,5,16
TACOBAMBA,desnutricion global,sobrepeso (s),2005-07-01,2,2,1,2,3,4,7
TAHUA,desnutricion global,sobrepeso (s),2005-07-01,0,1,0,0,0,1,1
TAPACARI,desnutricion global,sobrepeso (s),2005-07-01,8,6,0,1,8,7,15
TARABUCO,desnutricion global,sobrepeso (s),2005-07-01,10,19,3,2,13,21,34
TARACO,desnutricion global,sobrepeso (s),2005-07-01,2,2,0,0,2,2,4
TARATA,desnutricion global,sobrepeso (s),2005-07-01,7,3,1,1,8,4,12
TARIJA,desnutricion global,sobrepeso (s),2005-07-01,664,286,73,78,737,364,1101
TARVITA,desnutricion global,sobrepeso (s),2005-07-01,8,7,3,0,11,7,18
TEOPONTE,desnutricion global,sobrepeso (s),2005-07-01,18,14,6,2,24,16,40
TIAWANACU,desnutricion global,sobrepeso (s),2005-07-01,5,5,1,0,6,5,11
TINGUIPAYA,desnutricion global,sobrepeso (s),2005-07-01,7,4,3,0,10,4,14
TIPUANI,desnutricion global,sobrepeso (s),2005-07-01,16,16,2,0,18,16,34
TIQUIPAYA,desnutricion global,sobrepeso (s),2005-07-01,20,25,6,2,26,27,53
TIRAQUE (CBBA),desnutricion global,sobrepeso (s),2005-07-01,48,56,8,7,56,63,119
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,sobrepeso (s),2005-07-01,1,1,0,0,1,1,2
TOCO,desnutricion global,sobrepeso (s),2005-07-01,0,3,1,3,1,6,7
TOLATA,desnutricion global,sobrepeso (s),2005-07-01,5,4,0,1,5,5,10
TOLEDO,desnutricion global,sobrepeso (s),2005-07-01,2,3,0,2,2,5,7
TOMAVE,desnutricion global,sobrepeso (s),2005-07-01,13,2,5,0,18,2,20
TOMINA,desnutricion global,sobrepeso (s),2005-07-01,6,9,0,2,6,11,17
TORO TORO,desnutricion global,sobrepeso (s),2005-07-01,8,5,0,2,8,7,15
TOTORA(CBBA),desnutricion global,sobrepeso (s),2005-07-01,6,6,0,0,6,6,12
TOTORA(ORR),desnutricion global,sobrepeso (s),2005-07-01,0,1,0,0,0,1,1
TRIGAL,desnutricion global,sobrepeso (s),2005-07-01,6,2,1,1,7,3,10
TRINIDAD,desnutricion global,sobrepeso (s),2005-07-01,164,107,40,38,204,145,349
TUPIZA,desnutricion global,sobrepeso (s),2005-07-01,46,50,14,7,60,57,117
TURCO,desnutricion global,sobrepeso (s),2005-07-01,0,3,2,0,2,3,5
UMALA,desnutricion global,sobrepeso (s),2005-07-01,1,0,0,1,1,1,2
UNCIA,desnutricion global,sobrepeso (s),2005-07-01,6,11,0,0,6,11,17
URIONDO (A. CONCEPCION),desnutricion global,sobrepeso (s),2005-07-01,47,26,14,13,61,39,100
UYUNI,desnutricion global,sobrepeso (s),2005-07-01,8,5,10,7,18,12,30
VACAS,desnutricion global,sobrepeso (s),2005-07-01,3,3,0,0,3,3,6
VALLEGRANDE,desnutricion global,sobrepeso (s),2005-07-01,21,25,15,16,36,41,77
VIACHA,desnutricion global,sobrepeso (s),2005-07-01,36,18,2,3,38,21,59
VILA VILA,desnutricion global,sobrepeso (s),2005-07-01,3,0,0,1,3,1,4
VILLA MONTES,desnutricion global,sobrepeso (s),2005-07-01,37,35,8,6,45,41,86
VILLA NUEVA (LOMA ALTA),desnutricion global,sobrepeso (s),2005-07-01,1,0,0,0,1,0,1
VILLA RIVERO,desnutricion global,sobrepeso (s),2005-07-01,5,6,0,0,5,6,11
VILLA SERRANO,desnutricion global,sobrepeso (s),2005-07-01,21,17,7,2,28,19,47
VILLA TUNARI,desnutricion global,sobrepeso (s),2005-07-01,43,35,7,7,50,42,92
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,sobrepeso (s),2005-07-01,20,26,4,4,24,30,54
VILLAZON,desnutricion global,sobrepeso (s),2005-07-01,42,42,11,10,53,52,105
VINTO,desnutricion global,sobrepeso (s),2005-07-01,2,6,1,0,3,6,9
VITICHI,desnutricion global,sobrepeso (s),2005-07-01,6,5,1,0,7,5,12
WALDO BALLIVIAN,desnutricion global,sobrepeso (s),2005-07-01,0,2,2,0,2,2,4
WARNES,desnutricion global,sobrepeso (s),2005-07-01,78,53,17,9,95,62,157
YACO,desnutricion global,sobrepeso (s),2005-07-01,4,2,1,0,5,2,7
YACUIBA,desnutricion global,sobrepeso (s),2005-07-01,255,131,19,22,274,153,427
YAMPARAEZ,desnutricion global,sobrepeso (s),2005-07-01,5,13,2,5,7,18,25
YANACACHI,desnutricion global,sobrepeso (s),2005-07-01,2,0,0,0,2,0,2
YAPACANI,desnutricion global,sobrepeso (s),2005-07-01,116,155,13,15,129,170,299
YOCALLA,desnutricion global,sobrepeso (s),2005-07-01,2,0,1,0,3,0,3
YOTALA,desnutricion global,sobrepeso (s),2005-07-01,10,11,3,8,13,19,32
YUNCHARA,desnutricion global,sobrepeso (s),2005-07-01,9,7,1,0,10,7,17
ZUDAÑEZ,desnutricion global,sobrepeso (s),2005-07-01,6,7,3,0,9,7,16
ACACIO,desnutricion global,sobrepeso (s),2005-08-01,2,0,0,0,2,0,2
ACHACACHI,desnutricion global,sobrepeso (s),2005-08-01,24,27,14,6,38,33,71
ACHOCALLA,desnutricion global,sobrepeso (s),2005-08-01,8,4,0,0,8,4,12
AIQUILE,desnutricion global,sobrepeso (s),2005-08-01,12,12,5,1,17,13,30
ALALAY,desnutricion global,sobrepeso (s),2005-08-01,1,0,0,0,1,0,1
ALCALA,desnutricion global,sobrepeso (s),2005-08-01,3,6,0,1,3,7,10
ANCORAIMES,desnutricion global,sobrepeso (s),2005-08-01,4,2,1,7,5,9,14
ANTEQUERA,desnutricion global,sobrepeso (s),2005-08-01,1,2,1,0,2,2,4
ANZALDO,desnutricion global,sobrepeso (s),2005-08-01,0,0,2,1,2,1,3
APOLO,desnutricion global,sobrepeso (s),2005-08-01,21,14,3,0,24,14,38
ARAMPAMPA,desnutricion global,sobrepeso (s),2005-08-01,3,5,2,3,5,8,13
ARANI,desnutricion global,sobrepeso (s),2005-08-01,2,4,0,1,2,5,7
ARBIETO,desnutricion global,sobrepeso (s),2005-08-01,0,1,0,0,0,1,1
ARQUE,desnutricion global,sobrepeso (s),2005-08-01,2,3,0,0,2,3,5
ATOCHA,desnutricion global,sobrepeso (s),2005-08-01,16,3,5,8,21,11,32
AUCAPATA,desnutricion global,sobrepeso (s),2005-08-01,4,1,0,0,4,1,5
AYATA,desnutricion global,sobrepeso (s),2005-08-01,4,1,0,0,4,1,5
AYO AYO,desnutricion global,sobrepeso (s),2005-08-01,7,6,1,1,8,7,15
