municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
TARATA,desnutricion global,desnutricion leve (l),2005-10-01,20,14,14,13,34,27,61
TARIJA,desnutricion global,desnutricion leve (l),2005-10-01,148,167,151,162,299,329,628
TARVITA,desnutricion global,desnutricion leve (l),2005-10-01,27,30,11,26,38,56,94
TEOPONTE,desnutricion global,desnutricion leve (l),2005-10-01,6,10,6,12,12,22,34
TIAWANACU,desnutricion global,desnutricion leve (l),2005-10-01,17,7,13,7,30,14,44
TINGUIPAYA,desnutricion global,desnutricion leve (l),2005-10-01,57,95,71,60,128,155,283
TIPUANI,desnutricion global,desnutricion leve (l),2005-10-01,4,6,2,6,6,12,18
TIQUIPAYA,desnutricion global,desnutricion leve (l),2005-10-01,42,37,55,45,97,82,179
TIRAQUE (CBBA),desnutricion global,desnutricion leve (l),2005-10-01,79,84,75,86,154,170,324
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion leve (l),2005-10-01,4,1,5,1,9,2,11
TOCO,desnutricion global,desnutricion leve (l),2005-10-01,1,5,11,5,12,10,22
TOLATA,desnutricion global,desnutricion leve (l),2005-10-01,0,2,2,1,2,3,5
TOLEDO,desnutricion global,desnutricion leve (l),2005-10-01,7,9,15,16,22,25,47
TOMAVE,desnutricion global,desnutricion leve (l),2005-10-01,23,18,29,28,52,46,98
TOMINA,desnutricion global,desnutricion leve (l),2005-10-01,46,44,70,104,116,148,264
TORO TORO,desnutricion global,desnutricion leve (l),2005-10-01,45,43,47,45,92,88,180
TOTORA(CBBA),desnutricion global,desnutricion leve (l),2005-10-01,47,27,41,33,88,60,148
TOTORA(ORR),desnutricion global,desnutricion leve (l),2005-10-01,0,0,2,4,2,4,6
TRIGAL,desnutricion global,desnutricion leve (l),2005-10-01,1,0,0,4,1,4,5
TRINIDAD,desnutricion global,desnutricion leve (l),2005-10-01,104,95,87,52,191,147,338
TUPIZA,desnutricion global,desnutricion leve (l),2005-10-01,44,51,70,81,114,132,246
TURCO,desnutricion global,desnutricion leve (l),2005-10-01,1,2,6,3,7,5,12
UMALA,desnutricion global,desnutricion leve (l),2005-10-01,15,8,15,19,30,27,57
UNCIA,desnutricion global,desnutricion leve (l),2005-10-01,52,58,52,63,104,121,225
URIONDO (A. CONCEPCION),desnutricion global,desnutricion leve (l),2005-10-01,38,30,27,37,65,67,132
URUBICHA,desnutricion global,desnutricion leve (l),2005-10-01,39,42,70,78,109,120,229
UYUNI,desnutricion global,desnutricion leve (l),2005-10-01,14,6,11,11,25,17,42
VACAS,desnutricion global,desnutricion leve (l),2005-10-01,34,25,19,25,53,50,103
VALLEGRANDE,desnutricion global,desnutricion leve (l),2005-10-01,23,25,21,34,44,59,103
VIACHA,desnutricion global,desnutricion leve (l),2005-10-01,44,43,34,44,78,87,165
VILA VILA,desnutricion global,desnutricion leve (l),2005-10-01,14,15,25,19,39,34,73
VILLA MONTES,desnutricion global,desnutricion leve (l),2005-10-01,40,24,26,40,66,64,130
VILLA RIVERO,desnutricion global,desnutricion leve (l),2005-10-01,16,17,18,17,34,34,68
VILLA SERRANO,desnutricion global,desnutricion leve (l),2005-10-01,68,42,104,99,172,141,313
VILLA TUNARI,desnutricion global,desnutricion leve (l),2005-10-01,132,102,101,141,233,243,476
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion leve (l),2005-10-01,34,23,62,44,96,67,163
VILLAZON,desnutricion global,desnutricion leve (l),2005-10-01,63,45,57,54,120,99,219
VINTO,desnutricion global,desnutricion leve (l),2005-10-01,25,14,17,11,42,25,67
VITICHI,desnutricion global,desnutricion leve (l),2005-10-01,26,34,85,47,111,81,192
WALDO BALLIVIAN,desnutricion global,desnutricion leve (l),2005-10-01,10,13,2,1,12,14,26
WARNES,desnutricion global,desnutricion leve (l),2005-10-01,66,48,37,47,103,95,198
YACO,desnutricion global,desnutricion leve (l),2005-10-01,26,29,19,26,45,55,100
YACUIBA,desnutricion global,desnutricion leve (l),2005-10-01,42,47,46,49,88,96,184
YAMPARAEZ,desnutricion global,desnutricion leve (l),2005-10-01,37,40,129,103,166,143,309
YANACACHI,desnutricion global,desnutricion leve (l),2005-10-01,1,1,1,3,2,4,6
YAPACANI,desnutricion global,desnutricion leve (l),2005-10-01,56,55,49,48,105,103,208
YOCALLA,desnutricion global,desnutricion leve (l),2005-10-01,6,4,18,10,24,14,38
YOTALA,desnutricion global,desnutricion leve (l),2005-10-01,26,30,57,59,83,89,172
YUNCHARA,desnutricion global,desnutricion leve (l),2005-10-01,25,26,66,57,91,83,174
ZUDAÑEZ,desnutricion global,desnutricion leve (l),2005-10-01,28,27,45,52,73,79,152
ACACIO,desnutricion global,desnutricion leve (l),2005-11-01,31,22,40,46,71,68,139
ACHACACHI,desnutricion global,desnutricion leve (l),2005-11-01,31,47,32,39,63,86,149
ACHOCALLA,desnutricion global,desnutricion leve (l),2005-11-01,3,12,11,6,14,18,32
AIQUILE,desnutricion global,desnutricion leve (l),2005-11-01,37,26,25,32,62,58,120
ALALAY,desnutricion global,desnutricion leve (l),2005-11-01,9,12,10,12,19,24,43
ALCALA,desnutricion global,desnutricion leve (l),2005-11-01,14,20,33,26,47,46,93
ANCORAIMES,desnutricion global,desnutricion leve (l),2005-11-01,23,14,37,48,60,62,122
ANDAMARCA,desnutricion global,desnutricion leve (l),2005-11-01,10,8,13,17,23,25,48
ANTEQUERA,desnutricion global,desnutricion leve (l),2005-11-01,6,4,4,5,10,9,19
ANZALDO,desnutricion global,desnutricion leve (l),2005-11-01,14,18,11,9,25,27,52
APOLO,desnutricion global,desnutricion leve (l),2005-11-01,38,43,45,51,83,94,177
ARAMPAMPA,desnutricion global,desnutricion leve (l),2005-11-01,26,29,41,29,67,58,125
ARANI,desnutricion global,desnutricion leve (l),2005-11-01,18,17,27,22,45,39,84
ARBIETO,desnutricion global,desnutricion leve (l),2005-11-01,9,5,8,14,17,19,36
ARQUE,desnutricion global,desnutricion leve (l),2005-11-01,38,54,39,38,77,92,169
ASCENCION DE GUARAYOS,desnutricion global,desnutricion leve (l),2005-11-01,0,0,1,0,1,0,1
ATOCHA,desnutricion global,desnutricion leve (l),2005-11-01,26,27,22,17,48,44,92
AUCAPATA,desnutricion global,desnutricion leve (l),2005-11-01,9,2,8,5,17,7,24
AYATA,desnutricion global,desnutricion leve (l),2005-11-01,36,31,42,49,78,80,158
AYO AYO,desnutricion global,desnutricion leve (l),2005-11-01,10,9,10,6,20,15,35
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion leve (l),2005-11-01,58,38,53,43,111,81,192
AZURDUY,desnutricion global,desnutricion leve (l),2005-11-01,36,40,60,96,96,136,232
BATALLAS,desnutricion global,desnutricion leve (l),2005-11-01,17,15,7,7,24,22,46
BAURES,desnutricion global,desnutricion leve (l),2005-11-01,10,12,7,6,17,18,35
BELEN DE ANDAMARCA,desnutricion global,desnutricion leve (l),2005-11-01,2,1,6,3,8,4,12
BELEN DE URMIRI,desnutricion global,desnutricion leve (l),2005-11-01,8,5,14,14,22,19,41
BELLA FLOR,desnutricion global,desnutricion leve (l),2005-11-01,7,6,6,4,13,10,23
BERMEJO,desnutricion global,desnutricion leve (l),2005-11-01,24,25,22,30,46,55,101
BETANZOS,desnutricion global,desnutricion leve (l),2005-11-01,104,103,152,173,256,276,532
BOLIVAR,desnutricion global,desnutricion leve (l),2005-11-01,47,45,54,50,101,95,196
BOLPEBRA,desnutricion global,desnutricion leve (l),2005-11-01,3,1,1,3,4,4,8
BOYUIBE,desnutricion global,desnutricion leve (l),2005-11-01,3,3,10,6,13,9,22
BUENA VISTA,desnutricion global,desnutricion leve (l),2005-11-01,28,22,32,34,60,56,116
CABEZAS,desnutricion global,desnutricion leve (l),2005-11-01,20,25,24,27,44,52,96
CAIROMA,desnutricion global,desnutricion leve (l),2005-11-01,37,53,46,65,83,118,201
"CAIZA ""D""",desnutricion global,desnutricion leve (l),2005-11-01,24,43,58,62,82,105,187
CAJUATA,desnutricion global,desnutricion leve (l),2005-11-01,22,11,11,19,33,30,63
CALACOTO,desnutricion global,desnutricion leve (l),2005-11-01,16,11,20,9,36,20,56
CALAMARCA,desnutricion global,desnutricion leve (l),2005-11-01,65,55,56,62,121,117,238
CAMARGO,desnutricion global,desnutricion leve (l),2005-11-01,62,70,72,76,134,146,280
CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion leve (l),2005-11-01,14,6,26,18,40,24,64
CAMIRI,desnutricion global,desnutricion leve (l),2005-11-01,51,55,41,67,92,122,214
CAPINOTA,desnutricion global,desnutricion leve (l),2005-11-01,42,49,33,32,75,81,156
CAQUIAVIRI,desnutricion global,desnutricion leve (l),2005-11-01,14,18,17,22,31,40,71
CARACOLLO,desnutricion global,desnutricion leve (l),2005-11-01,37,21,38,27,75,48,123
CARANAVI,desnutricion global,desnutricion leve (l),2005-11-01,77,84,75,92,152,176,328
CARANGAS,desnutricion global,desnutricion leve (l),2005-11-01,0,0,0,2,0,2,2
CARAPARI,desnutricion global,desnutricion leve (l),2005-11-01,10,11,12,14,22,25,47
CARIPUYO,desnutricion global,desnutricion leve (l),2005-11-01,63,57,106,108,169,165,334
CATACORA,desnutricion global,desnutricion leve (l),2005-11-01,0,1,3,3,3,4,7
CHACARILLA,desnutricion global,desnutricion leve (l),2005-11-01,7,7,14,7,21,14,35
CHALLAPATA,desnutricion global,desnutricion leve (l),2005-11-01,56,52,55,69,111,121,232
CHAQUI,desnutricion global,desnutricion leve (l),2005-11-01,24,28,41,51,65,79,144
CHARAGUA,desnutricion global,desnutricion leve (l),2005-11-01,35,39,15,41,50,80,130
CHARAÑA,desnutricion global,desnutricion leve (l),2005-11-01,6,4,9,13,15,17,32
CHAYANTA,desnutricion global,desnutricion leve (l),2005-11-01,44,27,51,42,95,69,164
CHIMORE,desnutricion global,desnutricion leve (l),2005-11-01,32,36,32,33,64,69,133
CHIPAYA,desnutricion global,desnutricion leve (l),2005-11-01,5,4,10,10,15,14,29
CHOQUE COTA,desnutricion global,desnutricion leve (l),2005-11-01,1,3,2,2,3,5,8
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion leve (l),2005-11-01,15,16,17,10,32,26,58
CHUMA,desnutricion global,desnutricion leve (l),2005-11-01,29,26,25,28,54,54,108
CLIZA,desnutricion global,desnutricion leve (l),2005-11-01,36,41,26,23,62,64,126
COBIJA,desnutricion global,desnutricion leve (l),2005-11-01,55,68,53,79,108,147,255
COCHABAMBA,desnutricion global,desnutricion leve (l),2005-11-01,463,377,342,363,805,740,1545
COLCAPIRHUA,desnutricion global,desnutricion leve (l),2005-11-01,72,47,45,45,117,92,209
"COLCHA ""K""",desnutricion global,desnutricion leve (l),2005-11-01,21,15,27,31,48,46,94
COLLANA,desnutricion global,desnutricion leve (l),2005-11-01,0,2,2,0,2,2,4
COLOMI,desnutricion global,desnutricion leve (l),2005-11-01,56,46,22,30,78,76,154
COLPA BELGICA,desnutricion global,desnutricion leve (l),2005-11-01,7,7,2,5,9,12,21
COLQUECHACA,desnutricion global,desnutricion leve (l),2005-11-01,106,92,69,87,175,179,354
COLQUENCHA,desnutricion global,desnutricion leve (l),2005-11-01,6,21,9,15,15,36,51
COLQUIRI,desnutricion global,desnutricion leve (l),2005-11-01,41,45,38,43,79,88,167
COMANCHE,desnutricion global,desnutricion leve (l),2005-11-01,2,6,1,5,3,11,14
COMARAPA,desnutricion global,desnutricion leve (l),2005-11-01,38,52,40,38,78,90,168
COMBAYA,desnutricion global,desnutricion leve (l),2005-11-01,5,4,8,2,13,6,19
CONCEPCION,desnutricion global,desnutricion leve (l),2005-11-01,8,9,4,20,12,29,41
COPACABANA,desnutricion global,desnutricion leve (l),2005-11-01,20,7,15,20,35,27,62
CORIPATA,desnutricion global,desnutricion leve (l),2005-11-01,10,22,14,20,24,42,66
CORO CORO,desnutricion global,desnutricion leve (l),2005-11-01,18,24,22,15,40,39,79
COROICO,desnutricion global,desnutricion leve (l),2005-11-01,21,25,15,16,36,41,77
CORQUE,desnutricion global,desnutricion leve (l),2005-11-01,25,16,13,20,38,36,74
COTAGAITA,desnutricion global,desnutricion leve (l),2005-11-01,69,59,93,77,162,136,298
COTOCA,desnutricion global,desnutricion leve (l),2005-11-01,50,67,21,30,71,97,168
CUATRO CAÑADAS,desnutricion global,desnutricion leve (l),2005-11-01,22,16,22,15,44,31,75
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion leve (l),2005-11-01,8,7,10,5,18,12,30
CUEVO,desnutricion global,desnutricion leve (l),2005-11-01,4,9,5,6,9,15,24
CULPINA,desnutricion global,desnutricion leve (l),2005-11-01,93,103,111,145,204,248,452
CURAHUARA DE CARANGAS,desnutricion global,desnutricion leve (l),2005-11-01,5,4,5,6,10,10,20
CURVA,desnutricion global,desnutricion leve (l),2005-11-01,3,2,1,3,4,5,9
DESAGUADERO,desnutricion global,desnutricion leve (l),2005-11-01,7,6,6,3,13,9,22
EL ALTO,desnutricion global,desnutricion leve (l),2005-11-01,1191,989,794,741,1985,1730,3715
EL CHORO,desnutricion global,desnutricion leve (l),2005-11-01,2,2,6,5,8,7,15
EL PUENTE(STC),desnutricion global,desnutricion leve (l),2005-11-01,9,13,20,34,29,47,76
EL PUENTE(TJA),desnutricion global,desnutricion leve (l),2005-11-01,38,38,74,101,112,139,251
EL TORNO,desnutricion global,desnutricion leve (l),2005-11-01,39,41,37,40,76,81,157
EL VILLAR,desnutricion global,desnutricion leve (l),2005-11-01,8,15,29,34,37,49,86
ENTRE RIOS,desnutricion global,desnutricion leve (l),2005-11-01,37,29,40,60,77,89,166
ENTRE RIOS,desnutricion global,desnutricion leve (l),2005-11-01,61,51,48,52,109,103,212
ESCARA,desnutricion global,desnutricion leve (l),2005-11-01,0,0,1,0,1,0,1
EUCALIPTUS,desnutricion global,desnutricion leve (l),2005-11-01,9,7,14,12,23,19,42
EUREKA (SANTOS MERCADO),desnutricion global,desnutricion leve (l),2005-11-01,2,1,2,2,4,3,7
EXALTACION,desnutricion global,desnutricion leve (l),2005-11-01,10,5,4,10,14,15,29
FERNANDEZ ALONSO,desnutricion global,desnutricion leve (l),2005-11-01,21,20,11,18,32,38,70
FILADELFIA,desnutricion global,desnutricion leve (l),2005-11-01,3,4,3,7,6,11,17
GENERAL SAAVEDRA,desnutricion global,desnutricion leve (l),2005-11-01,18,18,29,39,47,57,104
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion leve (l),2005-11-01,42,26,39,38,81,64,145
GUANAY,desnutricion global,desnutricion leve (l),2005-11-01,35,33,21,45,56,78,134
GUAQUI,desnutricion global,desnutricion leve (l),2005-11-01,2,7,3,7,5,14,19
GUAYARAMERIN,desnutricion global,desnutricion leve (l),2005-11-01,72,80,42,45,114,125,239
GUTIERREZ,desnutricion global,desnutricion leve (l),2005-11-01,31,42,64,76,95,118,213
HUACARETA,desnutricion global,desnutricion leve (l),2005-11-01,23,22,29,26,52,48,100
HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion leve (l),2005-11-01,8,4,22,18,30,22,52
HUACHACALLA,desnutricion global,desnutricion leve (l),2005-11-01,1,2,2,2,3,4,7
HUANUNI,desnutricion global,desnutricion leve (l),2005-11-01,38,22,22,29,60,51,111
HUARACAJE,desnutricion global,desnutricion leve (l),2005-11-01,8,8,4,11,12,19,31
HUAYLLAMARCA,desnutricion global,desnutricion leve (l),2005-11-01,1,4,1,8,2,12,14
ICHOCA,desnutricion global,desnutricion leve (l),2005-11-01,13,27,16,26,29,53,82
ICLA,desnutricion global,desnutricion leve (l),2005-11-01,62,70,121,97,183,167,350
INCAHUASI,desnutricion global,desnutricion leve (l),2005-11-01,97,97,113,151,210,248,458
INQUISIVI,desnutricion global,desnutricion leve (l),2005-11-01,16,24,13,31,29,55,84
IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion leve (l),2005-11-01,15,21,24,31,39,52,91
IXIAMAS,desnutricion global,desnutricion leve (l),2005-11-01,16,11,11,5,27,16,43
JESUS DE MACHACA,desnutricion global,desnutricion leve (l),2005-11-01,23,20,10,14,33,34,67
LA ASUNTA,desnutricion global,desnutricion leve (l),2005-11-01,24,19,13,6,37,25,62
LA GUARDIA,desnutricion global,desnutricion leve (l),2005-11-01,58,45,39,40,97,85,182
LA PAZ,desnutricion global,desnutricion leve (l),2005-11-01,798,698,539,627,1337,1325,2662
LAGUNILLAS,desnutricion global,desnutricion leve (l),2005-11-01,18,22,24,44,42,66,108
LAJA,desnutricion global,desnutricion leve (l),2005-11-01,13,14,13,11,26,25,51
LAS CARRERAS,desnutricion global,desnutricion leve (l),2005-11-01,7,10,22,31,29,41,70
LICOMA PAMPA,desnutricion global,desnutricion leve (l),2005-11-01,1,1,0,1,1,2,3
LLALLAGUA,desnutricion global,desnutricion leve (l),2005-11-01,63,111,171,166,234,277,511
LLICA,desnutricion global,desnutricion leve (l),2005-11-01,3,5,14,8,17,13,30
LORETO,desnutricion global,desnutricion leve (l),2005-11-01,4,8,5,7,9,15,24
LURIBAY,desnutricion global,desnutricion leve (l),2005-11-01,31,31,22,35,53,66,119
MACHACAMARCA,desnutricion global,desnutricion leve (l),2005-11-01,5,4,6,3,11,7,18
MACHARETI,desnutricion global,desnutricion leve (l),2005-11-01,10,6,28,30,38,36,74
MAGDALENA,desnutricion global,desnutricion leve (l),2005-11-01,20,17,14,12,34,29,63
MAIRANA,desnutricion global,desnutricion leve (l),2005-11-01,9,22,11,10,20,32,52
MALLA,desnutricion global,desnutricion leve (l),2005-11-01,12,18,26,21,38,39,77
MAPIRI,desnutricion global,desnutricion leve (l),2005-11-01,13,12,10,15,23,27,50
MECAPACA,desnutricion global,desnutricion leve (l),2005-11-01,19,6,19,14,38,20,58
MINEROS,desnutricion global,desnutricion leve (l),2005-11-01,43,26,30,27,73,53,126
MIZQUE,desnutricion global,desnutricion leve (l),2005-11-01,44,39,34,48,78,87,165
MOCOMOCO,desnutricion global,desnutricion leve (l),2005-11-01,43,33,40,28,83,61,144
MOJINETE,desnutricion global,desnutricion leve (l),2005-11-01,4,2,6,4,10,6,16
MOJOCOYA,desnutricion global,desnutricion leve (l),2005-11-01,31,19,36,38,67,57,124
MONTEAGUDO,desnutricion global,desnutricion leve (l),2005-11-01,71,64,120,134,191,198,389
MONTERO,desnutricion global,desnutricion leve (l),2005-11-01,213,215,163,196,376,411,787
MORO MORO,desnutricion global,desnutricion leve (l),2005-11-01,7,1,3,8,10,9,19
MOROCHATA,desnutricion global,desnutricion leve (l),2005-11-01,43,54,60,50,103,104,207
NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,desnutricion leve (l),2005-11-01,2,1,0,0,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,desnutricion leve (l),2005-11-01,2,2,13,7,15,9,24
OCURI,desnutricion global,desnutricion leve (l),2005-11-01,71,59,82,102,153,161,314
OKINAWA,desnutricion global,desnutricion leve (l),2005-11-01,6,16,4,10,10,26,36
OMEREQUE,desnutricion global,desnutricion leve (l),2005-11-01,6,20,10,9,16,29,45
ORURO,desnutricion global,desnutricion leve (l),2005-11-01,365,270,240,232,605,502,1107
PADCAYA,desnutricion global,desnutricion leve (l),2005-11-01,26,25,37,35,63,60,123
PADILLA,desnutricion global,desnutricion leve (l),2005-11-01,28,37,57,68,85,105,190
PAILON,desnutricion global,desnutricion leve (l),2005-11-01,0,2,0,1,0,3,3
PALCA,desnutricion global,desnutricion leve (l),2005-11-01,15,12,13,14,28,26,54
PALOS BLANCOS,desnutricion global,desnutricion leve (l),2005-11-01,54,56,52,51,106,107,213
PAMPA AULLAGAS,desnutricion global,desnutricion leve (l),2005-11-01,5,10,10,10,15,20,35
PAMPA GRANDE,desnutricion global,desnutricion leve (l),2005-11-01,10,8,9,12,19,20,39
PAPEL PAMPA,desnutricion global,desnutricion leve (l),2005-11-01,2,4,1,0,3,4,7
PASORAPA,desnutricion global,desnutricion leve (l),2005-11-01,12,17,16,16,28,33,61
PATACAMAYA,desnutricion global,desnutricion leve (l),2005-11-01,44,50,40,52,84,102,186
PAZÑA,desnutricion global,desnutricion leve (l),2005-11-01,7,6,7,11,14,17,31
PELECHUCO,desnutricion global,desnutricion leve (l),2005-11-01,15,11,14,10,29,21,50
POCOATA,desnutricion global,desnutricion leve (l),2005-11-01,79,94,78,91,157,185,342
POCONA,desnutricion global,desnutricion leve (l),2005-11-01,20,18,31,41,51,59,110
POJO (CBBA),desnutricion global,desnutricion leve (l),2005-11-01,27,44,39,70,66,114,180
POOPO,desnutricion global,desnutricion leve (l),2005-11-01,6,6,10,10,16,16,32
PORCO,desnutricion global,desnutricion leve (l),2005-11-01,14,23,22,23,36,46,82
POROMA,desnutricion global,desnutricion leve (l),2005-11-01,68,72,90,105,158,177,335
PORONGO,desnutricion global,desnutricion leve (l),2005-11-01,8,2,3,1,11,3,14
PORTACHUELO,desnutricion global,desnutricion leve (l),2005-11-01,16,21,22,20,38,41,79
PORVENIR,desnutricion global,desnutricion leve (l),2005-11-01,2,5,3,4,5,9,14
POSTRER VALLE,desnutricion global,desnutricion leve (l),2005-11-01,0,0,2,2,2,2,4
POTOSI,desnutricion global,desnutricion leve (l),2005-11-01,376,287,235,190,611,477,1088
PRESTO,desnutricion global,desnutricion leve (l),2005-11-01,51,36,59,70,110,106,216
PUCARA,desnutricion global,desnutricion leve (l),2005-11-01,2,2,2,5,4,7,11
PUCARANI,desnutricion global,desnutricion leve (l),2005-11-01,48,42,63,45,111,87,198
PUERTO ACOSTA,desnutricion global,desnutricion leve (l),2005-11-01,50,48,55,70,105,118,223
PUERTO CARABUCO,desnutricion global,desnutricion leve (l),2005-11-01,20,26,25,28,45,54,99
PUERTO GONZALO MORENO,desnutricion global,desnutricion leve (l),2005-11-01,15,14,26,18,41,32,73
PUERTO PEREZ,desnutricion global,desnutricion leve (l),2005-11-01,13,5,15,9,28,14,42
PUERTO RICO,desnutricion global,desnutricion leve (l),2005-11-01,7,7,15,18,22,25,47
PUERTO SILES,desnutricion global,desnutricion leve (l),2005-11-01,12,3,3,5,15,8,23
PUERTO SUAREZ,desnutricion global,desnutricion leve (l),2005-11-01,16,29,22,6,38,35,73
PUERTO VILLARROEL,desnutricion global,desnutricion leve (l),2005-11-01,113,96,100,128,213,224,437
PUNA,desnutricion global,desnutricion leve (l),2005-11-01,99,101,117,130,216,231,447
PUNATA,desnutricion global,desnutricion leve (l),2005-11-01,40,45,29,34,69,79,148
QUIABAYA,desnutricion global,desnutricion leve (l),2005-11-01,3,3,3,3,6,6,12
QUILLACOLLO,desnutricion global,desnutricion leve (l),2005-11-01,121,78,105,79,226,157,383
QUIME,desnutricion global,desnutricion leve (l),2005-11-01,22,15,24,21,46,36,82
QUIRUSILLAS,desnutricion global,desnutricion leve (l),2005-11-01,0,2,1,3,1,5,6
RAVELO,desnutricion global,desnutricion leve (l),2005-11-01,162,136,173,185,335,321,656
REYES,desnutricion global,desnutricion leve (l),2005-11-01,14,16,12,13,26,29,55
RIBERALTA,desnutricion global,desnutricion leve (l),2005-11-01,232,273,154,149,386,422,808
ROBORE,desnutricion global,desnutricion leve (l),2005-11-01,2,1,1,0,3,1,4
RURRENABAQUE,desnutricion global,desnutricion leve (l),2005-11-01,12,15,8,15,20,30,50
SABAYA,desnutricion global,desnutricion leve (l),2005-11-01,6,3,4,2,10,5,15
SACABA,desnutricion global,desnutricion leve (l),2005-11-01,171,139,136,126,307,265,572
SACABAMBA,desnutricion global,desnutricion leve (l),2005-11-01,12,17,9,13,21,30,51
SACACA,desnutricion global,desnutricion leve (l),2005-11-01,199,164,328,331,527,495,1022
SAIPINA,desnutricion global,desnutricion leve (l),2005-11-01,8,10,8,10,16,20,36
SALINAS DE GARCI MENDOZA,desnutricion global,desnutricion leve (l),2005-11-01,16,18,25,22,41,40,81
SAMAIPATA,desnutricion global,desnutricion leve (l),2005-11-01,12,13,11,18,23,31,54
SAN AGUSTIN,desnutricion global,desnutricion leve (l),2005-11-01,2,5,5,5,7,10,17
SAN ANDRES,desnutricion global,desnutricion leve (l),2005-11-01,26,16,12,24,38,40,78
SAN ANDRES DE MACHACA,desnutricion global,desnutricion leve (l),2005-11-01,18,6,8,7,26,13,39
SAN ANTONIO DE ESMORUCO,desnutricion global,desnutricion leve (l),2005-11-01,0,2,2,3,2,5,7
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion leve (l),2005-11-01,30,27,36,48,66,75,141
SAN BENITO,desnutricion global,desnutricion leve (l),2005-11-01,17,20,15,15,32,35,67
SAN BORJA,desnutricion global,desnutricion leve (l),2005-11-01,80,59,52,73,132,132,264
SAN BUENA VENTURA,desnutricion global,desnutricion leve (l),2005-11-01,31,6,12,28,43,34,77
SAN CARLOS,desnutricion global,desnutricion leve (l),2005-11-01,27,22,13,17,40,39,79
SAN IGNACIO,desnutricion global,desnutricion leve (l),2005-11-01,55,41,66,64,121,105,226
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion leve (l),2005-11-01,102,127,108,122,210,249,459
SAN JAVIER(BNI),desnutricion global,desnutricion leve (l),2005-11-01,8,6,7,7,15,13,28
SAN JAVIER(STC),desnutricion global,desnutricion leve (l),2005-11-01,4,7,5,3,9,10,19
SAN JOAQUIN,desnutricion global,desnutricion leve (l),2005-11-01,1,1,4,2,5,3,8
SAN JUAN DE YAPACANI,desnutricion global,desnutricion leve (l),2005-11-01,5,17,16,8,21,25,46
SAN JULIAN,desnutricion global,desnutricion leve (l),2005-11-01,30,34,57,74,87,108,195
SAN LORENZO(PND),desnutricion global,desnutricion leve (l),2005-11-01,10,3,2,8,12,11,23
SAN LORENZO(TJA),desnutricion global,desnutricion leve (l),2005-11-01,27,26,63,44,90,70,160
SAN LUCAS,desnutricion global,desnutricion leve (l),2005-11-01,189,212,283,314,472,526,998
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion leve (l),2005-11-01,21,22,25,47,46,69,115
SAN PABLO DE LIPEZ,desnutricion global,desnutricion leve (l),2005-11-01,13,7,8,6,21,13,34
SAN PEDRO,desnutricion global,desnutricion leve (l),2005-11-01,26,23,15,17,41,40,81
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion leve (l),2005-11-01,100,115,149,137,249,252,501
SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion leve (l),2005-11-01,11,8,14,15,25,23,48
SAN PEDRO DE TIQUINA,desnutricion global,desnutricion leve (l),2005-11-01,6,5,5,8,11,13,24
SAN PEDRO(PND),desnutricion global,desnutricion leve (l),2005-11-01,0,1,2,3,2,4,6
SAN RAFAEL,desnutricion global,desnutricion leve (l),2005-11-01,18,16,28,20,46,36,82
SAN RAMON,desnutricion global,desnutricion leve (l),2005-11-01,10,8,6,9,16,17,33
SAN RAMON,desnutricion global,desnutricion leve (l),2005-11-01,7,8,5,8,12,16,28
SANTA ANA,desnutricion global,desnutricion leve (l),2005-11-01,11,19,7,10,18,29,47
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion leve (l),2005-11-01,638,591,360,359,998,950,1948
SANTA ROSA,desnutricion global,desnutricion leve (l),2005-11-01,18,14,13,15,31,29,60
SANTA ROSA DEL SARA,desnutricion global,desnutricion leve (l),2005-11-01,22,15,17,15,39,30,69
SANTIAGO DE CALLAPA,desnutricion global,desnutricion leve (l),2005-11-01,10,8,10,3,20,11,31
SANTIAGO DE HUARI,desnutricion global,desnutricion leve (l),2005-11-01,11,7,9,13,20,20,40
SANTIAGO DE MACHACA,desnutricion global,desnutricion leve (l),2005-11-01,3,2,1,2,4,4,8
SANTIVAÑES,desnutricion global,desnutricion leve (l),2005-11-01,2,5,7,14,9,19,28
