municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
CHALLAPATA,desnutricion aguda,nutricion normal (n),2007-10-01,201,186,155,141,356,327,683
CHAQUI,desnutricion aguda,nutricion normal (n),2007-10-01,58,39,46,56,104,95,199
CHARAGUA,desnutricion aguda,nutricion normal (n),2007-10-01,156,145,122,85,278,230,508
CHAYANTA,desnutricion aguda,nutricion normal (n),2007-10-01,66,80,75,46,141,126,267
CHIMORE,desnutricion aguda,nutricion normal (n),2007-10-01,88,70,63,67,151,137,288
CHIPAYA,desnutricion aguda,nutricion normal (n),2007-10-01,10,7,6,7,16,14,30
CHOQUE COTA,desnutricion aguda,nutricion normal (n),2007-10-01,18,9,13,9,31,18,49
CLIZA,desnutricion aguda,nutricion normal (n),2007-10-01,10,6,5,9,15,15,30
COBIJA,desnutricion aguda,nutricion normal (n),2007-10-01,344,313,187,190,531,503,1034
COCHABAMBA,desnutricion aguda,nutricion normal (n),2007-10-01,2229,1969,1348,1164,3577,3133,6710
COIPASA,desnutricion aguda,nutricion normal (n),2007-10-01,5,7,4,0,9,7,16
COLCAPIRHUA,desnutricion aguda,nutricion normal (n),2007-10-01,272,234,194,189,466,423,889
"COLCHA ""K""",desnutricion aguda,nutricion normal (n),2007-10-01,100,69,85,92,185,161,346
COLOMI,desnutricion aguda,nutricion normal (n),2007-10-01,149,114,96,79,245,193,438
COLPA BELGICA,desnutricion aguda,nutricion normal (n),2007-10-01,49,50,24,30,73,80,153
COLQUECHACA,desnutricion aguda,nutricion normal (n),2007-10-01,147,148,107,151,254,299,553
COLQUIRI,desnutricion aguda,nutricion normal (n),2007-10-01,165,172,104,101,269,273,542
COMARAPA,desnutricion aguda,nutricion normal (n),2007-10-01,100,86,54,68,154,154,308
CONCEPCION,desnutricion aguda,nutricion normal (n),2007-10-01,84,67,33,44,117,111,228
CORQUE,desnutricion aguda,nutricion normal (n),2007-10-01,41,62,32,43,73,105,178
COTAGAITA,desnutricion aguda,nutricion normal (n),2007-10-01,202,208,158,125,360,333,693
COTOCA,desnutricion aguda,nutricion normal (n),2007-10-01,383,336,181,160,564,496,1060
CUATRO CAÑADAS,desnutricion aguda,nutricion normal (n),2007-10-01,117,99,111,88,228,187,415
CUCHUMUELA (V. G. VILLARROEL),desnutricion aguda,nutricion normal (n),2007-10-01,11,9,5,8,16,17,33
CUEVO,desnutricion aguda,nutricion normal (n),2007-10-01,36,43,56,54,92,97,189
CULPINA,desnutricion aguda,nutricion normal (n),2007-10-01,238,219,211,222,449,441,890
CURAHUARA DE CARANGAS,desnutricion aguda,nutricion normal (n),2007-10-01,64,43,36,38,100,81,181
EL CHORO,desnutricion aguda,nutricion normal (n),2007-10-01,38,29,14,13,52,42,94
EL PUENTE(STC),desnutricion aguda,nutricion normal (n),2007-10-01,11,3,4,6,15,9,24
EL PUENTE(TJA),desnutricion aguda,nutricion normal (n),2007-10-01,45,45,64,67,109,112,221
EL TORNO,desnutricion aguda,nutricion normal (n),2007-10-01,144,149,82,98,226,247,473
EL VILLAR,desnutricion aguda,nutricion normal (n),2007-10-01,65,49,70,67,135,116,251
ENTRE RIOS,desnutricion aguda,nutricion normal (n),2007-10-01,149,151,164,181,313,332,645
ENTRE RIOS,desnutricion aguda,nutricion normal (n),2007-10-01,278,240,121,163,399,403,802
ESCARA,desnutricion aguda,nutricion normal (n),2007-10-01,1,1,4,3,5,4,9
ESMERALDA,desnutricion aguda,nutricion normal (n),2007-10-01,0,2,0,0,0,2,2
EUCALIPTUS,desnutricion aguda,nutricion normal (n),2007-10-01,36,52,70,71,106,123,229
EXALTACION,desnutricion aguda,nutricion normal (n),2007-10-01,44,40,40,51,84,91,175
FERNANDEZ ALONSO,desnutricion aguda,nutricion normal (n),2007-10-01,108,105,84,91,192,196,388
FILADELFIA,desnutricion aguda,nutricion normal (n),2007-10-01,39,27,48,41,87,68,155
GENERAL SAAVEDRA,desnutricion aguda,nutricion normal (n),2007-10-01,69,57,58,43,127,100,227
GUAYARAMERIN,desnutricion aguda,nutricion normal (n),2007-10-01,311,304,141,142,452,446,898
GUTIERREZ,desnutricion aguda,nutricion normal (n),2007-10-01,85,84,108,117,193,201,394
HUACARETA,desnutricion aguda,nutricion normal (n),2007-10-01,94,95,143,131,237,226,463
HUACAYA (VILLA DE HUACAYA),desnutricion aguda,nutricion normal (n),2007-10-01,31,28,68,60,99,88,187
HUACHACALLA,desnutricion aguda,nutricion normal (n),2007-10-01,14,14,9,10,23,24,47
HUANUNI,desnutricion aguda,nutricion normal (n),2007-10-01,148,168,85,82,233,250,483
HUARACAJE,desnutricion aguda,nutricion normal (n),2007-10-01,33,25,23,24,56,49,105
HUAYLLAMARCA,desnutricion aguda,nutricion normal (n),2007-10-01,25,22,12,11,37,33,70
ICHOCA,desnutricion aguda,nutricion normal (n),2007-10-01,19,22,27,32,46,54,100
ICLA,desnutricion aguda,nutricion normal (n),2007-10-01,123,124,174,170,297,294,591
INCAHUASI,desnutricion aguda,nutricion normal (n),2007-10-01,248,221,246,212,494,433,927
INGAVI (HUMAITA),desnutricion aguda,nutricion normal (n),2007-10-01,4,6,4,3,8,9,17
INQUISIVI,desnutricion aguda,nutricion normal (n),2007-10-01,80,69,48,56,128,125,253
LA GUARDIA,desnutricion aguda,nutricion normal (n),2007-10-01,396,410,215,212,611,622,1233
LA RIVERA,desnutricion aguda,nutricion normal (n),2007-10-01,3,0,3,5,6,5,11
LAGUNILLAS,desnutricion aguda,nutricion normal (n),2007-10-01,93,71,112,101,205,172,377
LAS CARRERAS,desnutricion aguda,nutricion normal (n),2007-10-01,45,36,47,42,92,78,170
LICOMA PAMPA,desnutricion aguda,nutricion normal (n),2007-10-01,18,14,17,17,35,31,66
LLALLAGUA,desnutricion aguda,nutricion normal (n),2007-10-01,172,173,189,215,361,388,749
LLICA,desnutricion aguda,nutricion normal (n),2007-10-01,34,30,46,36,80,66,146
LORETO,desnutricion aguda,nutricion normal (n),2007-10-01,50,33,34,33,84,66,150
MACHACAMARCA,desnutricion aguda,nutricion normal (n),2007-10-01,33,48,42,33,75,81,156
MACHARETI,desnutricion aguda,nutricion normal (n),2007-10-01,112,84,142,157,254,241,495
MAGDALENA,desnutricion aguda,nutricion normal (n),2007-10-01,85,97,124,109,209,206,415
MAIRANA,desnutricion aguda,nutricion normal (n),2007-10-01,99,101,76,71,175,172,347
MECAPACA,desnutricion aguda,nutricion normal (n),2007-10-01,83,89,57,35,140,124,264
MINEROS,desnutricion aguda,nutricion normal (n),2007-10-01,254,230,130,138,384,368,752
MIZQUE,desnutricion aguda,nutricion normal (n),2007-10-01,213,156,174,187,387,343,730
MOJINETE,desnutricion aguda,nutricion normal (n),2007-10-01,5,5,1,1,6,6,12
MOJOCOYA,desnutricion aguda,nutricion normal (n),2007-10-01,55,75,111,82,166,157,323
MONTEAGUDO,desnutricion aguda,nutricion normal (n),2007-10-01,241,207,298,290,539,497,1036
MONTERO,desnutricion aguda,nutricion normal (n),2007-10-01,950,866,582,523,1532,1389,2921
MORO MORO,desnutricion aguda,nutricion normal (n),2007-10-01,13,30,27,23,40,53,93
MOROCHATA,desnutricion aguda,nutricion normal (n),2007-10-01,124,109,102,118,226,227,453
NACEBE (SANTA ROSA DEL ABUNA),desnutricion aguda,nutricion normal (n),2007-10-01,10,15,0,0,10,15,25
NUEVO MANOA (NUEVA ESPERANZA),desnutricion aguda,nutricion normal (n),2007-10-01,9,10,11,9,20,19,39
OCURI,desnutricion aguda,nutricion normal (n),2007-10-01,82,81,75,63,157,144,301
OKINAWA,desnutricion aguda,nutricion normal (n),2007-10-01,102,88,73,67,175,155,330
OMEREQUE,desnutricion aguda,nutricion normal (n),2007-10-01,26,30,64,62,90,92,182
ORURO,desnutricion aguda,nutricion normal (n),2007-10-01,1890,1690,858,867,2748,2557,5305
PADCAYA,desnutricion aguda,nutricion normal (n),2007-10-01,137,120,99,96,236,216,452
PADILLA,desnutricion aguda,nutricion normal (n),2007-10-01,112,128,166,181,278,309,587
PAILON,desnutricion aguda,nutricion normal (n),2007-10-01,146,122,90,84,236,206,442
PALCA,desnutricion aguda,nutricion normal (n),2007-10-01,124,110,49,41,173,151,324
PAMPA AULLAGAS,desnutricion aguda,nutricion normal (n),2007-10-01,40,33,25,37,65,70,135
PAMPA GRANDE,desnutricion aguda,nutricion normal (n),2007-10-01,58,55,53,49,111,104,215
PASORAPA,desnutricion aguda,nutricion normal (n),2007-10-01,24,23,32,40,56,63,119
PAZÑA,desnutricion aguda,nutricion normal (n),2007-10-01,67,56,34,32,101,88,189
POCOATA,desnutricion aguda,nutricion normal (n),2007-10-01,129,105,127,128,256,233,489
POCONA,desnutricion aguda,nutricion normal (n),2007-10-01,57,42,42,45,99,87,186
POJO (CBBA),desnutricion aguda,nutricion normal (n),2007-10-01,70,61,31,39,101,100,201
POOPO,desnutricion aguda,nutricion normal (n),2007-10-01,33,30,27,29,60,59,119
PORCO,desnutricion aguda,nutricion normal (n),2007-10-01,94,104,21,30,115,134,249
POROMA,desnutricion aguda,nutricion normal (n),2007-10-01,136,104,158,144,294,248,542
PORONGO,desnutricion aguda,nutricion normal (n),2007-10-01,59,72,61,46,120,118,238
PORTACHUELO,desnutricion aguda,nutricion normal (n),2007-10-01,234,242,248,250,482,492,974
PORVENIR,desnutricion aguda,nutricion normal (n),2007-10-01,46,52,33,20,79,72,151
POSTRER VALLE,desnutricion aguda,nutricion normal (n),2007-10-01,9,8,6,10,15,18,33
POTOSI,desnutricion aguda,nutricion normal (n),2007-10-01,962,951,520,473,1482,1424,2906
PRESTO,desnutricion aguda,nutricion normal (n),2007-10-01,81,65,91,84,172,149,321
PUCARA,desnutricion aguda,nutricion normal (n),2007-10-01,25,20,21,12,46,32,78
PUERTO GONZALO MORENO,desnutricion aguda,nutricion normal (n),2007-10-01,48,48,78,62,126,110,236
PUERTO QUIJARRO,desnutricion aguda,nutricion normal (n),2007-10-01,74,62,15,29,89,91,180
PUERTO RICO,desnutricion aguda,nutricion normal (n),2007-10-01,108,91,101,100,209,191,400
PUERTO SILES,desnutricion aguda,nutricion normal (n),2007-10-01,36,26,39,29,75,55,130
PUERTO SUAREZ,desnutricion aguda,nutricion normal (n),2007-10-01,59,72,19,18,78,90,168
PUERTO VILLARROEL,desnutricion aguda,nutricion normal (n),2007-10-01,330,221,185,138,515,359,874
PUNA,desnutricion aguda,nutricion normal (n),2007-10-01,158,129,144,120,302,249,551
PUNATA,desnutricion aguda,nutricion normal (n),2007-10-01,104,93,53,40,157,133,290
QUILLACOLLO,desnutricion aguda,nutricion normal (n),2007-10-01,680,833,514,353,1194,1186,2380
QUIME,desnutricion aguda,nutricion normal (n),2007-10-01,84,66,41,45,125,111,236
QUIRUSILLAS,desnutricion aguda,nutricion normal (n),2007-10-01,8,12,20,14,28,26,54
RAVELO,desnutricion aguda,nutricion normal (n),2007-10-01,167,180,205,189,372,369,741
REYES,desnutricion aguda,nutricion normal (n),2007-10-01,81,114,68,83,149,197,346
RIBERALTA,desnutricion aguda,nutricion normal (n),2007-10-01,1198,1007,529,502,1727,1509,3236
ROBORE,desnutricion aguda,nutricion normal (n),2007-10-01,133,111,68,64,201,175,376
RURRENABAQUE,desnutricion aguda,nutricion normal (n),2007-10-01,105,113,44,47,149,160,309
SABAYA,desnutricion aguda,nutricion normal (n),2007-10-01,27,26,22,13,49,39,88
SACABA,desnutricion aguda,nutricion normal (n),2007-10-01,471,420,226,196,697,616,1313
SACABAMBA,desnutricion aguda,nutricion normal (n),2007-10-01,95,70,104,93,199,163,362
SACACA,desnutricion aguda,nutricion normal (n),2007-10-01,157,163,264,220,421,383,804
SAIPINA,desnutricion aguda,nutricion normal (n),2007-10-01,21,11,33,28,54,39,93
SALINAS DE GARCI MENDOZA,desnutricion aguda,nutricion normal (n),2007-10-01,75,90,67,42,142,132,274
SAMAIPATA,desnutricion aguda,nutricion normal (n),2007-10-01,75,52,60,63,135,115,250
SAN AGUSTIN,desnutricion aguda,nutricion normal (n),2007-10-01,15,14,15,17,30,31,61
SAN ANDRES,desnutricion aguda,nutricion normal (n),2007-10-01,111,82,59,70,170,152,322
SAN ANTONIO DE ESMORUCO,desnutricion aguda,nutricion normal (n),2007-10-01,18,11,11,8,29,19,48
SAN ANTONIO DE LOMERIO,desnutricion aguda,nutricion normal (n),2007-10-01,67,64,64,56,131,120,251
SAN BENITO,desnutricion aguda,nutricion normal (n),2007-10-01,54,46,23,33,77,79,156
SAN BORJA,desnutricion aguda,nutricion normal (n),2007-10-01,399,362,414,381,813,743,1556
SAN CARLOS,desnutricion aguda,nutricion normal (n),2007-10-01,211,201,98,106,309,307,616
SAN IGNACIO,desnutricion aguda,nutricion normal (n),2007-10-01,311,287,247,230,558,517,1075
SAN IGNACIO DE VELASCO,desnutricion aguda,nutricion normal (n),2007-10-01,501,433,348,240,849,673,1522
SAN JAVIER(BNI),desnutricion aguda,nutricion normal (n),2007-10-01,31,21,20,20,51,41,92
SAN JOAQUIN,desnutricion aguda,nutricion normal (n),2007-10-01,14,14,7,3,21,17,38
SAN JOSE DE CHIQUITOS,desnutricion aguda,nutricion normal (n),2007-10-01,102,114,79,76,181,190,371
SAN JUAN DE YAPACANI,desnutricion aguda,nutricion normal (n),2007-10-01,108,118,89,81,197,199,396
SAN JULIAN,desnutricion aguda,nutricion normal (n),2007-10-01,66,70,65,61,131,131,262
SAN LORENZO(PND),desnutricion aguda,nutricion normal (n),2007-10-01,25,19,15,13,40,32,72
SAN LORENZO(TJA),desnutricion aguda,nutricion normal (n),2007-10-01,91,99,93,87,184,186,370
SAN LUCAS,desnutricion aguda,nutricion normal (n),2007-10-01,406,437,522,461,928,898,1826
SAN MATIAS,desnutricion aguda,nutricion normal (n),2007-10-01,116,112,77,74,193,186,379
SAN MIGUEL DE VELASCO,desnutricion aguda,nutricion normal (n),2007-10-01,73,82,33,18,106,100,206
SAN PABLO DE LIPEZ,desnutricion aguda,nutricion normal (n),2007-10-01,33,27,29,28,62,55,117
SAN PEDRO,desnutricion aguda,nutricion normal (n),2007-10-01,120,132,83,100,203,232,435
SAN PEDRO DE BUENA VISTA,desnutricion aguda,nutricion normal (n),2007-10-01,218,200,191,173,409,373,782
SAN PEDRO DE QUEMES,desnutricion aguda,nutricion normal (n),2007-10-01,5,2,5,4,10,6,16
SAN PEDRO(PND),desnutricion aguda,nutricion normal (n),2007-10-01,13,11,21,13,34,24,58
SAN RAFAEL,desnutricion aguda,nutricion normal (n),2007-10-01,57,36,13,15,70,51,121
SAN RAMON,desnutricion aguda,nutricion normal (n),2007-10-01,37,31,23,20,60,51,111
SAN RAMON,desnutricion aguda,nutricion normal (n),2007-10-01,51,31,22,33,73,64,137
SANTA ANA,desnutricion aguda,nutricion normal (n),2007-10-01,226,197,83,94,309,291,600
SANTA CRUZ DE LA SIERRA,desnutricion aguda,nutricion normal (n),2007-10-01,4733,4478,2465,2354,7198,6832,14030
SANTA ROSA,desnutricion aguda,nutricion normal (n),2007-10-01,95,87,62,87,157,174,331
SANTA ROSA DEL SARA,desnutricion aguda,nutricion normal (n),2007-10-01,120,118,84,91,204,209,413
SANTIAGO DE HUARI,desnutricion aguda,nutricion normal (n),2007-10-01,39,42,46,38,85,80,165
SANTIVAÑES,desnutricion aguda,nutricion normal (n),2007-10-01,58,53,31,21,89,74,163
SANTUARIO DE QUILLACAS,desnutricion aguda,nutricion normal (n),2007-10-01,14,14,19,22,33,36,69
SENA,desnutricion aguda,nutricion normal (n),2007-10-01,29,31,7,10,36,41,77
SICAYA,desnutricion aguda,nutricion normal (n),2007-10-01,16,11,10,19,26,30,56
SIPE SIPE,desnutricion aguda,nutricion normal (n),2007-10-01,287,231,160,149,447,380,827
SOPACHUY,desnutricion aguda,nutricion normal (n),2007-10-01,120,98,108,87,228,185,413
SORACACHI,desnutricion aguda,nutricion normal (n),2007-10-01,85,91,96,67,181,158,339
SUCRE,desnutricion aguda,nutricion normal (n),2007-10-01,1255,1192,1191,1172,2446,2364,4810
TACACHI,desnutricion aguda,nutricion normal (n),2007-10-01,9,3,1,3,10,6,16
TACOBAMBA,desnutricion aguda,nutricion normal (n),2007-10-01,90,68,66,61,156,129,285
TACOPAYA,desnutricion aguda,nutricion normal (n),2007-10-01,70,63,76,101,146,164,310
TAHUA,desnutricion aguda,nutricion normal (n),2007-10-01,14,10,18,19,32,29,61
TAPACARI,desnutricion aguda,nutricion normal (n),2007-10-01,190,189,133,136,323,325,648
TARABUCO,desnutricion aguda,nutricion normal (n),2007-10-01,206,232,343,313,549,545,1094
TARATA,desnutricion aguda,nutricion normal (n),2007-10-01,47,51,29,28,76,79,155
TARIJA,desnutricion aguda,nutricion normal (n),2007-10-01,1057,1013,614,556,1671,1569,3240
TARVITA,desnutricion aguda,nutricion normal (n),2007-10-01,266,215,261,212,527,427,954
TINGUIPAYA,desnutricion aguda,nutricion normal (n),2007-10-01,135,83,94,111,229,194,423
TIQUIPAYA,desnutricion aguda,nutricion normal (n),2007-10-01,97,85,57,73,154,158,312
TIRAQUE (CBBA),desnutricion aguda,nutricion normal (n),2007-10-01,304,329,177,186,481,515,996
TOCO,desnutricion aguda,nutricion normal (n),2007-10-01,38,21,51,34,89,55,144
TODOS SANTOS,desnutricion aguda,nutricion normal (n),2007-10-01,2,0,0,0,2,0,2
TOLATA,desnutricion aguda,nutricion normal (n),2007-10-01,24,22,14,8,38,30,68
TOLEDO,desnutricion aguda,nutricion normal (n),2007-10-01,60,74,47,46,107,120,227
TOMAVE,desnutricion aguda,nutricion normal (n),2007-10-01,60,63,65,63,125,126,251
TOMINA,desnutricion aguda,nutricion normal (n),2007-10-01,115,121,138,122,253,243,496
TORO TORO,desnutricion aguda,nutricion normal (n),2007-10-01,87,98,97,106,184,204,388
TOTORA(CBBA),desnutricion aguda,nutricion normal (n),2007-10-01,113,96,86,75,199,171,370
TOTORA(ORR),desnutricion aguda,nutricion normal (n),2007-10-01,28,27,19,16,47,43,90
TRIGAL,desnutricion aguda,nutricion normal (n),2007-10-01,8,8,16,17,24,25,49
TRINIDAD,desnutricion aguda,nutricion normal (n),2007-10-01,804,590,295,384,1099,974,2073
TUPIZA,desnutricion aguda,nutricion normal (n),2007-10-01,305,287,271,294,576,581,1157
TURCO,desnutricion aguda,nutricion normal (n),2007-10-01,39,50,31,15,70,65,135
UNCIA,desnutricion aguda,nutricion normal (n),2007-10-01,71,69,60,65,131,134,265
URIONDO (A. CONCEPCION),desnutricion aguda,nutricion normal (n),2007-10-01,105,117,116,112,221,229,450
UYUNI,desnutricion aguda,nutricion normal (n),2007-10-01,216,169,139,122,355,291,646
VACAS,desnutricion aguda,nutricion normal (n),2007-10-01,58,54,93,78,151,132,283
VALLEGRANDE,desnutricion aguda,nutricion normal (n),2007-10-01,96,95,68,73,164,168,332
VIACHA,desnutricion aguda,nutricion normal (n),2007-10-01,247,257,188,171,435,428,863
VILLA MONTES,desnutricion aguda,nutricion normal (n),2007-10-01,247,203,164,147,411,350,761
VILLA NUEVA (LOMA ALTA),desnutricion aguda,nutricion normal (n),2007-10-01,26,21,14,12,40,33,73
VILLA RIVERO,desnutricion aguda,nutricion normal (n),2007-10-01,11,15,16,24,27,39,66
VILLA SERRANO,desnutricion aguda,nutricion normal (n),2007-10-01,139,109,187,155,326,264,590
VILLA TUNARI,desnutricion aguda,nutricion normal (n),2007-10-01,618,531,323,302,941,833,1774
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,nutricion normal (n),2007-10-01,59,82,141,134,200,216,416
VILLAZON,desnutricion aguda,nutricion normal (n),2007-10-01,235,243,198,193,433,436,869
VINTO,desnutricion aguda,nutricion normal (n),2007-10-01,218,174,54,67,272,241,513
VITICHI,desnutricion aguda,nutricion normal (n),2007-10-01,96,92,102,105,198,197,395
WARNES,desnutricion aguda,nutricion normal (n),2007-10-01,258,250,183,169,441,419,860
YACUIBA,desnutricion aguda,nutricion normal (n),2007-10-01,531,481,189,221,720,702,1422
YAMPARAEZ,desnutricion aguda,nutricion normal (n),2007-10-01,96,99,129,138,225,237,462
YAPACANI,desnutricion aguda,nutricion normal (n),2007-10-01,269,293,180,164,449,457,906
YOCALLA,desnutricion aguda,nutricion normal (n),2007-10-01,56,52,46,38,102,90,192
YOTALA,desnutricion aguda,nutricion normal (n),2007-10-01,84,90,144,149,228,239,467
YUNCHARA,desnutricion aguda,nutricion normal (n),2007-10-01,50,34,41,56,91,90,181
ZUDAÑEZ,desnutricion aguda,nutricion normal (n),2007-10-01,82,92,102,86,184,178,362
ACACIO,desnutricion aguda,nutricion normal (n),2007-11-01,48,50,47,37,95,87,182
ACHOCALLA,desnutricion aguda,nutricion normal (n),2007-11-01,30,42,22,10,52,52,104
AIQUILE,desnutricion aguda,nutricion normal (n),2007-11-01,130,145,81,67,211,212,423
ALALAY,desnutricion aguda,nutricion normal (n),2007-11-01,16,11,9,8,25,19,44
ALCALA,desnutricion aguda,nutricion normal (n),2007-11-01,20,30,39,35,59,65,124
ANDAMARCA,desnutricion aguda,nutricion normal (n),2007-11-01,40,40,50,44,90,84,174
ANTEQUERA,desnutricion aguda,nutricion normal (n),2007-11-01,39,20,33,21,72,41,113
ANZALDO,desnutricion aguda,nutricion normal (n),2007-11-01,28,36,41,35,69,71,140
ARAMPAMPA,desnutricion aguda,nutricion normal (n),2007-11-01,57,64,53,58,110,122,232
ARANI,desnutricion aguda,nutricion normal (n),2007-11-01,22,23,20,20,42,43,85
ARBIETO,desnutricion aguda,nutricion normal (n),2007-11-01,78,68,70,57,148,125,273
ARQUE,desnutricion aguda,nutricion normal (n),2007-11-01,66,57,38,42,104,99,203
ATOCHA,desnutricion aguda,nutricion normal (n),2007-11-01,78,76,62,47,140,123,263
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,nutricion normal (n),2007-11-01,177,139,102,96,279,235,514
AZURDUY,desnutricion aguda,nutricion normal (n),2007-11-01,187,170,201,150,388,320,708
BAURES,desnutricion aguda,nutricion normal (n),2007-11-01,36,33,27,34,63,67,130
BELEN DE ANDAMARCA,desnutricion aguda,nutricion normal (n),2007-11-01,9,12,7,7,16,19,35
BELEN DE URMIRI,desnutricion aguda,nutricion normal (n),2007-11-01,8,14,14,9,22,23,45
BELLA FLOR,desnutricion aguda,nutricion normal (n),2007-11-01,34,32,43,42,77,74,151
BERMEJO,desnutricion aguda,nutricion normal (n),2007-11-01,48,49,74,57,122,106,228
BETANZOS,desnutricion aguda,nutricion normal (n),2007-11-01,220,185,168,180,388,365,753
BOLIVAR,desnutricion aguda,nutricion normal (n),2007-11-01,70,52,38,40,108,92,200
BOLPEBRA,desnutricion aguda,nutricion normal (n),2007-11-01,11,9,12,17,23,26,49
BOYUIBE,desnutricion aguda,nutricion normal (n),2007-11-01,27,38,34,24,61,62,123
BUENA VISTA,desnutricion aguda,nutricion normal (n),2007-11-01,128,132,109,99,237,231,468
CABEZAS,desnutricion aguda,nutricion normal (n),2007-11-01,96,90,69,46,165,136,301
"CAIZA ""D""",desnutricion aguda,nutricion normal (n),2007-11-01,76,54,63,46,139,100,239
CAJUATA,desnutricion aguda,nutricion normal (n),2007-11-01,73,82,63,50,136,132,268
CAMARGO,desnutricion aguda,nutricion normal (n),2007-11-01,120,128,108,115,228,243,471
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,nutricion normal (n),2007-11-01,25,37,36,25,61,62,123
CAMIRI,desnutricion aguda,nutricion normal (n),2007-11-01,179,199,197,182,376,381,757
CAPINOTA,desnutricion aguda,nutricion normal (n),2007-11-01,134,104,60,72,194,176,370
CARACOLLO,desnutricion aguda,nutricion normal (n),2007-11-01,95,100,26,37,121,137,258
CARANGAS,desnutricion aguda,nutricion normal (n),2007-11-01,2,2,1,4,3,6,9
CARAPARI,desnutricion aguda,nutricion normal (n),2007-11-01,101,121,89,77,190,198,388
CARIPUYO,desnutricion aguda,nutricion normal (n),2007-11-01,71,63,60,78,131,141,272
CARMEN RIVERO TORREZ,desnutricion aguda,nutricion normal (n),2007-11-01,30,23,22,21,52,44,96
CHALLAPATA,desnutricion aguda,nutricion normal (n),2007-11-01,141,126,98,101,239,227,466
CHAQUI,desnutricion aguda,nutricion normal (n),2007-11-01,62,57,62,55,124,112,236
CHARAGUA,desnutricion aguda,nutricion normal (n),2007-11-01,157,160,130,133,287,293,580
CHAYANTA,desnutricion aguda,nutricion normal (n),2007-11-01,74,90,74,72,148,162,310
CHIMORE,desnutricion aguda,nutricion normal (n),2007-11-01,79,54,58,45,137,99,236
CHIPAYA,desnutricion aguda,nutricion normal (n),2007-11-01,11,17,18,13,29,30,59
CHOQUE COTA,desnutricion aguda,nutricion normal (n),2007-11-01,17,9,7,11,24,20,44
CLIZA,desnutricion aguda,nutricion normal (n),2007-11-01,76,70,16,23,92,93,185
COBIJA,desnutricion aguda,nutricion normal (n),2007-11-01,304,272,164,156,468,428,896
COCHABAMBA,desnutricion aguda,nutricion normal (n),2007-11-01,1787,1608,958,932,2745,2540,5285
COIPASA,desnutricion aguda,nutricion normal (n),2007-11-01,2,3,2,3,4,6,10
COLCAPIRHUA,desnutricion aguda,nutricion normal (n),2007-11-01,132,140,110,82,242,222,464
"COLCHA ""K""",desnutricion aguda,nutricion normal (n),2007-11-01,63,57,46,39,109,96,205
COLOMI,desnutricion aguda,nutricion normal (n),2007-11-01,149,130,71,68,220,198,418
COLPA BELGICA,desnutricion aguda,nutricion normal (n),2007-11-01,31,40,30,17,61,57,118
COLQUECHACA,desnutricion aguda,nutricion normal (n),2007-11-01,150,105,62,65,212,170,382
COLQUIRI,desnutricion aguda,nutricion normal (n),2007-11-01,127,119,72,67,199,186,385
COMARAPA,desnutricion aguda,nutricion normal (n),2007-11-01,90,75,68,86,158,161,319
CONCEPCION,desnutricion aguda,nutricion normal (n),2007-11-01,121,113,65,33,186,146,332
CORQUE,desnutricion aguda,nutricion normal (n),2007-11-01,48,54,61,78,109,132,241
COTAGAITA,desnutricion aguda,nutricion normal (n),2007-11-01,152,155,147,136,299,291,590
COTOCA,desnutricion aguda,nutricion normal (n),2007-11-01,275,270,121,92,396,362,758
CUATRO CAÑADAS,desnutricion aguda,nutricion normal (n),2007-11-01,137,108,85,72,222,180,402
CUCHUMUELA (V. G. VILLARROEL),desnutricion aguda,nutricion normal (n),2007-11-01,12,7,9,2,21,9,30
CUEVO,desnutricion aguda,nutricion normal (n),2007-11-01,22,20,16,27,38,47,85
CULPINA,desnutricion aguda,nutricion normal (n),2007-11-01,194,194,189,212,383,406,789
CURAHUARA DE CARANGAS,desnutricion aguda,nutricion normal (n),2007-11-01,65,57,26,37,91,94,185
EL CHORO,desnutricion aguda,nutricion normal (n),2007-11-01,34,31,15,12,49,43,92
EL PUENTE(STC),desnutricion aguda,nutricion normal (n),2007-11-01,19,5,9,10,28,15,43
EL PUENTE(TJA),desnutricion aguda,nutricion normal (n),2007-11-01,43,55,44,47,87,102,189
EL TORNO,desnutricion aguda,nutricion normal (n),2007-11-01,167,211,65,59,232,270,502
EL VILLAR,desnutricion aguda,nutricion normal (n),2007-11-01,26,40,56,49,82,89,171
ENTRE RIOS,desnutricion aguda,nutricion normal (n),2007-11-01,161,179,183,186,344,365,709
ENTRE RIOS,desnutricion aguda,nutricion normal (n),2007-11-01,246,206,97,133,343,339,682
ESCARA,desnutricion aguda,nutricion normal (n),2007-11-01,0,2,3,4,3,6,9
EUCALIPTUS,desnutricion aguda,nutricion normal (n),2007-11-01,58,38,47,34,105,72,177
EUREKA (SANTOS MERCADO),desnutricion aguda,nutricion normal (n),2007-11-01,17,18,7,23,24,41,65
EXALTACION,desnutricion aguda,nutricion normal (n),2007-11-01,9,12,16,11,25,23,48
