municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
EL VILLAR,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,5,5,8,9,13,22
ENTRE RIOS,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,4,5,3,9,7,16
ENTRE RIOS,desnutricion aguda,desnutricion moderada (m),2007-10-01,3,0,5,0,8,0,8
EXALTACION,desnutricion aguda,desnutricion moderada (m),2007-10-01,5,0,0,0,5,0,5
FERNANDEZ ALONSO,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,3,4,1,5,4,9
GENERAL SAAVEDRA,desnutricion aguda,desnutricion moderada (m),2007-10-01,3,1,0,0,3,1,4
GUAYARAMERIN,desnutricion aguda,desnutricion moderada (m),2007-10-01,11,22,6,12,17,34,51
GUTIERREZ,desnutricion aguda,desnutricion moderada (m),2007-10-01,8,9,7,12,15,21,36
HUACARETA,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,1,2,4,6,5,11
HUACAYA (VILLA DE HUACAYA),desnutricion aguda,desnutricion moderada (m),2007-10-01,0,1,2,1,2,2,4
HUACHACALLA,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,0,0,0,1,0,1
HUANUNI,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,2,0,0,4,2,6
HUARACAJE,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,1,0,0,0,1,1
HUAYLLAMARCA,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,1,0,1,0,1
ICLA,desnutricion aguda,desnutricion moderada (m),2007-10-01,27,23,28,32,55,55,110
INCAHUASI,desnutricion aguda,desnutricion moderada (m),2007-10-01,30,33,18,28,48,61,109
INQUISIVI,desnutricion aguda,desnutricion moderada (m),2007-10-01,6,3,5,5,11,8,19
LA GUARDIA,desnutricion aguda,desnutricion moderada (m),2007-10-01,13,13,3,5,16,18,34
LAGUNILLAS,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,2,1,3,2,5,7
LAS CARRERAS,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,0,0,2,1,2,3
LICOMA PAMPA,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,1,0,0,0,1,1
LLALLAGUA,desnutricion aguda,desnutricion moderada (m),2007-10-01,8,9,7,2,15,11,26
LLICA,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,3,0,3,0,6,6
LORETO,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,3,2,3,4,6,10
MACHACAMARCA,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,0,0,0,1,0,1
MACHARETI,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,2,0,2,0,2
MAGDALENA,desnutricion aguda,desnutricion moderada (m),2007-10-01,3,1,0,1,3,2,5
MAIRANA,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,1,1,1,1,2
MECAPACA,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,0,0,0,2,0,2
MINEROS,desnutricion aguda,desnutricion moderada (m),2007-10-01,3,4,0,1,3,5,8
MIZQUE,desnutricion aguda,desnutricion moderada (m),2007-10-01,14,14,18,22,32,36,68
MOJOCOYA,desnutricion aguda,desnutricion moderada (m),2007-10-01,5,3,5,9,10,12,22
MONTEAGUDO,desnutricion aguda,desnutricion moderada (m),2007-10-01,10,15,8,8,18,23,41
MONTERO,desnutricion aguda,desnutricion moderada (m),2007-10-01,17,31,7,29,24,60,84
MORO MORO,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,2,1,2,1,3
MOROCHATA,desnutricion aguda,desnutricion moderada (m),2007-10-01,15,17,11,11,26,28,54
NUEVO MANOA (NUEVA ESPERANZA),desnutricion aguda,desnutricion moderada (m),2007-10-01,0,1,0,1,0,2,2
OCURI,desnutricion aguda,desnutricion moderada (m),2007-10-01,22,28,30,30,52,58,110
OKINAWA,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,2,1,0,1,2,3
OMEREQUE,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,1,2,2,3,3,6
ORURO,desnutricion aguda,desnutricion moderada (m),2007-10-01,37,23,18,9,55,32,87
PADCAYA,desnutricion aguda,desnutricion moderada (m),2007-10-01,5,3,0,1,5,4,9
PADILLA,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,6,14,13,18,19,37
PAILON,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,11,2,2,6,13,19
PALCA,desnutricion aguda,desnutricion moderada (m),2007-10-01,6,2,1,4,7,6,13
PASORAPA,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,1,0,0,2,1,3
POCOATA,desnutricion aguda,desnutricion moderada (m),2007-10-01,14,8,12,18,26,26,52
POCONA,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,3,4,7,5,10,15
POJO (CBBA),desnutricion aguda,desnutricion moderada (m),2007-10-01,2,1,1,1,3,2,5
POOPO,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,1,0,0,2,1,3
PORCO,desnutricion aguda,desnutricion moderada (m),2007-10-01,10,5,2,7,12,12,24
POROMA,desnutricion aguda,desnutricion moderada (m),2007-10-01,21,31,19,17,40,48,88
PORTACHUELO,desnutricion aguda,desnutricion moderada (m),2007-10-01,5,1,4,3,9,4,13
PORVENIR,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,1,0,0,1,1,2
POSTRER VALLE,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,2,1,0,1,2,3
POTOSI,desnutricion aguda,desnutricion moderada (m),2007-10-01,54,71,38,47,92,118,210
PRESTO,desnutricion aguda,desnutricion moderada (m),2007-10-01,16,4,6,4,22,8,30
PUCARA,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,1,1,1,1,2
PUERTO GONZALO MORENO,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,5,4,2,8,7,15
PUERTO QUIJARRO,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,1,0,0,0,1,1
PUERTO RICO,desnutricion aguda,desnutricion moderada (m),2007-10-01,3,2,1,2,4,4,8
PUERTO SILES,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,0,1,0,1,1
PUERTO SUAREZ,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,5,0,1,1,6,7
PUERTO VILLARROEL,desnutricion aguda,desnutricion moderada (m),2007-10-01,23,22,9,11,32,33,65
PUNA,desnutricion aguda,desnutricion moderada (m),2007-10-01,33,24,27,29,60,53,113
PUNATA,desnutricion aguda,desnutricion moderada (m),2007-10-01,85,73,37,26,122,99,221
QUILLACOLLO,desnutricion aguda,desnutricion moderada (m),2007-10-01,13,17,6,8,19,25,44
QUIME,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,0,5,5,9,5,14
QUIRUSILLAS,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,1,1,1,1,2,3
RAVELO,desnutricion aguda,desnutricion moderada (m),2007-10-01,45,35,47,48,92,83,175
REYES,desnutricion aguda,desnutricion moderada (m),2007-10-01,3,6,4,0,7,6,13
RIBERALTA,desnutricion aguda,desnutricion moderada (m),2007-10-01,36,67,30,31,66,98,164
ROBORE,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,3,4,2,6,5,11
RURRENABAQUE,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,2,0,2,0,2
SACABA,desnutricion aguda,desnutricion moderada (m),2007-10-01,17,12,5,8,22,20,42
SACABAMBA,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,1,0,0,0,1,1
SACACA,desnutricion aguda,desnutricion moderada (m),2007-10-01,36,35,27,37,63,72,135
SAIPINA,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,0,1,1,2,1,3
SAMAIPATA,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,0,0,0,2,0,2
SAN AGUSTIN,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,1,0,0,1,1,2
SAN ANDRES,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,0,0,1,1,1,2
SAN ANTONIO DE ESMORUCO,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,0,0,1,2,1,3
SAN ANTONIO DE LOMERIO,desnutricion aguda,desnutricion moderada (m),2007-10-01,9,10,2,4,11,14,25
SAN BENITO,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,1,4,1,4,5
SAN BORJA,desnutricion aguda,desnutricion moderada (m),2007-10-01,8,13,26,13,34,26,60
SAN CARLOS,desnutricion aguda,desnutricion moderada (m),2007-10-01,6,4,1,2,7,6,13
SAN IGNACIO,desnutricion aguda,desnutricion moderada (m),2007-10-01,9,12,3,10,12,22,34
SAN IGNACIO DE VELASCO,desnutricion aguda,desnutricion moderada (m),2007-10-01,28,35,21,29,49,64,113
SAN JOSE DE CHIQUITOS,desnutricion aguda,desnutricion moderada (m),2007-10-01,5,7,6,5,11,12,23
SAN JUAN DE YAPACANI,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,2,3,1,5,3,8
SAN JULIAN,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,4,0,1,2,5,7
SAN LORENZO(TJA),desnutricion aguda,desnutricion moderada (m),2007-10-01,7,12,6,11,13,23,36
SAN LUCAS,desnutricion aguda,desnutricion moderada (m),2007-10-01,55,53,34,45,89,98,187
SAN MATIAS,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,1,0,2,0,3,3
SAN MIGUEL DE VELASCO,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,0,0,2,2,2,4
SAN PABLO DE LIPEZ,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,5,3,4,5,9,14
SAN PEDRO,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,2,0,4,1,6,7
SAN PEDRO DE BUENA VISTA,desnutricion aguda,desnutricion moderada (m),2007-10-01,29,30,17,34,46,64,110
SAN PEDRO DE QUEMES,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,0,0,0,1,0,1
SAN PEDRO(PND),desnutricion aguda,desnutricion moderada (m),2007-10-01,1,0,1,3,2,3,5
SAN RAFAEL,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,2,1,0,2,2,4
SAN RAMON,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,2,0,1,1,3,4
SAN RAMON,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,2,1,2,1,4,5
SANTA ANA,desnutricion aguda,desnutricion moderada (m),2007-10-01,3,4,3,3,6,7,13
SANTA CRUZ DE LA SIERRA,desnutricion aguda,desnutricion moderada (m),2007-10-01,83,84,34,20,117,104,221
SANTA ROSA,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,2,0,0,2,2,4
SANTA ROSA DEL SARA,desnutricion aguda,desnutricion moderada (m),2007-10-01,3,4,1,3,4,7,11
SANTIAGO DE HUARI,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,0,1,0,2,0,2
SANTIVAÑES,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,1,0,1,0,2,2
SANTUARIO DE QUILLACAS,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,0,1,0,1,1
SENA,desnutricion aguda,desnutricion moderada (m),2007-10-01,3,0,0,0,3,0,3
SICAYA,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,5,2,0,6,5,11
SIPE SIPE,desnutricion aguda,desnutricion moderada (m),2007-10-01,15,10,10,15,25,25,50
SOPACHUY,desnutricion aguda,desnutricion moderada (m),2007-10-01,13,12,10,27,23,39,62
SORACACHI,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,1,1,0,2,1,3
SUCRE,desnutricion aguda,desnutricion moderada (m),2007-10-01,40,29,39,46,79,75,154
TACACHI,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,2,0,2,0,2
TACOBAMBA,desnutricion aguda,desnutricion moderada (m),2007-10-01,10,24,12,8,22,32,54
TACOPAYA,desnutricion aguda,desnutricion moderada (m),2007-10-01,11,4,14,19,25,23,48
TAPACARI,desnutricion aguda,desnutricion moderada (m),2007-10-01,25,22,10,21,35,43,78
TARABUCO,desnutricion aguda,desnutricion moderada (m),2007-10-01,50,49,46,53,96,102,198
TARATA,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,1,3,2,5,3,8
TARIJA,desnutricion aguda,desnutricion moderada (m),2007-10-01,31,24,23,23,54,47,101
TARVITA,desnutricion aguda,desnutricion moderada (m),2007-10-01,17,27,30,29,47,56,103
TINGUIPAYA,desnutricion aguda,desnutricion moderada (m),2007-10-01,18,22,24,22,42,44,86
TIQUIPAYA,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,1,1,0,1,1,2
TIRAQUE (CBBA),desnutricion aguda,desnutricion moderada (m),2007-10-01,23,29,14,17,37,46,83
TOCO,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,3,4,2,6,5,11
TOLATA,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,2,0,1,0,3,3
TOLEDO,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,1,0,1,0,1
TOMAVE,desnutricion aguda,desnutricion moderada (m),2007-10-01,5,2,1,7,6,9,15
TOMINA,desnutricion aguda,desnutricion moderada (m),2007-10-01,16,18,29,32,45,50,95
TORO TORO,desnutricion aguda,desnutricion moderada (m),2007-10-01,12,6,5,10,17,16,33
TOTORA(CBBA),desnutricion aguda,desnutricion moderada (m),2007-10-01,5,2,0,3,5,5,10
TRINIDAD,desnutricion aguda,desnutricion moderada (m),2007-10-01,26,36,6,15,32,51,83
TUPIZA,desnutricion aguda,desnutricion moderada (m),2007-10-01,9,7,10,15,19,22,41
TURCO,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,1,0,0,1,1,2
UNCIA,desnutricion aguda,desnutricion moderada (m),2007-10-01,8,6,3,4,11,10,21
URIONDO (A. CONCEPCION),desnutricion aguda,desnutricion moderada (m),2007-10-01,1,3,3,2,4,5,9
UYUNI,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,7,1,5,2,12,14
VACAS,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,6,5,4,9,10,19
VALLEGRANDE,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,3,0,0,4,3,7
VIACHA,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,9,1,5,2,14,16
VILLA MONTES,desnutricion aguda,desnutricion moderada (m),2007-10-01,3,6,2,4,5,10,15
VILLA NUEVA (LOMA ALTA),desnutricion aguda,desnutricion moderada (m),2007-10-01,2,3,3,5,5,8,13
VILLA RIVERO,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,3,2,1,3,4,7
VILLA SERRANO,desnutricion aguda,desnutricion moderada (m),2007-10-01,11,8,14,10,25,18,43
VILLA TUNARI,desnutricion aguda,desnutricion moderada (m),2007-10-01,14,32,9,8,23,40,63
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,desnutricion moderada (m),2007-10-01,2,1,0,0,2,1,3
VILLAZON,desnutricion aguda,desnutricion moderada (m),2007-10-01,28,32,21,22,49,54,103
VINTO,desnutricion aguda,desnutricion moderada (m),2007-10-01,2,0,0,2,2,2,4
VITICHI,desnutricion aguda,desnutricion moderada (m),2007-10-01,10,13,10,11,20,24,44
WARNES,desnutricion aguda,desnutricion moderada (m),2007-10-01,5,1,1,3,6,4,10
YACUIBA,desnutricion aguda,desnutricion moderada (m),2007-10-01,7,19,3,8,10,27,37
YAMPARAEZ,desnutricion aguda,desnutricion moderada (m),2007-10-01,11,9,11,20,22,29,51
YAPACANI,desnutricion aguda,desnutricion moderada (m),2007-10-01,10,12,3,3,13,15,28
YOCALLA,desnutricion aguda,desnutricion moderada (m),2007-10-01,1,0,1,0,2,0,2
YOTALA,desnutricion aguda,desnutricion moderada (m),2007-10-01,0,0,1,0,1,0,1
YUNCHARA,desnutricion aguda,desnutricion moderada (m),2007-10-01,4,1,8,8,12,9,21
ZUDAÑEZ,desnutricion aguda,desnutricion moderada (m),2007-10-01,15,13,17,11,32,24,56
ACACIO,desnutricion aguda,desnutricion moderada (m),2007-11-01,9,5,2,6,11,11,22
AIQUILE,desnutricion aguda,desnutricion moderada (m),2007-11-01,7,10,12,9,19,19,38
ALALAY,desnutricion aguda,desnutricion moderada (m),2007-11-01,3,2,0,1,3,3,6
ALCALA,desnutricion aguda,desnutricion moderada (m),2007-11-01,4,6,3,3,7,9,16
ANDAMARCA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,0,0,0,1,0,1
ANTEQUERA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,0,1,0,2,0,2
ANZALDO,desnutricion aguda,desnutricion moderada (m),2007-11-01,2,4,4,2,6,6,12
ARAMPAMPA,desnutricion aguda,desnutricion moderada (m),2007-11-01,12,13,3,3,15,16,31
ARANI,desnutricion aguda,desnutricion moderada (m),2007-11-01,2,1,2,3,4,4,8
ARBIETO,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,2,3,3,4,5,9
ARQUE,desnutricion aguda,desnutricion moderada (m),2007-11-01,15,5,7,10,22,15,37
ATOCHA,desnutricion aguda,desnutricion moderada (m),2007-11-01,4,2,3,11,7,13,20
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,desnutricion moderada (m),2007-11-01,14,12,2,10,16,22,38
AZURDUY,desnutricion aguda,desnutricion moderada (m),2007-11-01,14,13,8,21,22,34,56
BAURES,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,3,0,0,0,3,3
BELEN DE URMIRI,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,0,0,0,1,1
BELLA FLOR,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,0,2,0,2,0,2
BERMEJO,desnutricion aguda,desnutricion moderada (m),2007-11-01,12,10,5,4,17,14,31
BETANZOS,desnutricion aguda,desnutricion moderada (m),2007-11-01,20,21,17,9,37,30,67
BOLIVAR,desnutricion aguda,desnutricion moderada (m),2007-11-01,48,16,10,16,58,32,90
BOLPEBRA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,0,0,1,1,1,2
BOYUIBE,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,0,1,1,1,1,2
BUENA VISTA,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,0,1,0,2,2
CABEZAS,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,1,1,2,2,3,5
"CAIZA ""D""",desnutricion aguda,desnutricion moderada (m),2007-11-01,3,4,1,1,4,5,9
CAJUATA,desnutricion aguda,desnutricion moderada (m),2007-11-01,2,0,0,0,2,0,2
CAMARGO,desnutricion aguda,desnutricion moderada (m),2007-11-01,5,12,14,15,19,27,46
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,desnutricion moderada (m),2007-11-01,2,0,5,0,7,0,7
CAMIRI,desnutricion aguda,desnutricion moderada (m),2007-11-01,5,9,9,6,14,15,29
CAPINOTA,desnutricion aguda,desnutricion moderada (m),2007-11-01,7,4,0,2,7,6,13
CARACOLLO,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,0,1,0,2,2
CARAPARI,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,1,0,2,1,3,4
CARIPUYO,desnutricion aguda,desnutricion moderada (m),2007-11-01,9,7,7,16,16,23,39
CARMEN RIVERO TORREZ,desnutricion aguda,desnutricion moderada (m),2007-11-01,4,2,1,1,5,3,8
CHALLAPATA,desnutricion aguda,desnutricion moderada (m),2007-11-01,10,7,3,1,13,8,21
CHAQUI,desnutricion aguda,desnutricion moderada (m),2007-11-01,6,0,2,0,8,0,8
CHARAGUA,desnutricion aguda,desnutricion moderada (m),2007-11-01,9,4,2,1,11,5,16
CHAYANTA,desnutricion aguda,desnutricion moderada (m),2007-11-01,14,13,21,23,35,36,71
CHIMORE,desnutricion aguda,desnutricion moderada (m),2007-11-01,2,1,0,4,2,5,7
COBIJA,desnutricion aguda,desnutricion moderada (m),2007-11-01,29,13,6,4,35,17,52
COCHABAMBA,desnutricion aguda,desnutricion moderada (m),2007-11-01,44,70,21,44,65,114,179
COIPASA,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,0,0,0,1,1
COLCAPIRHUA,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,2,3,0,3,2,5
"COLCHA ""K""",desnutricion aguda,desnutricion moderada (m),2007-11-01,3,0,0,0,3,0,3
COLOMI,desnutricion aguda,desnutricion moderada (m),2007-11-01,7,3,2,4,9,7,16
COLPA BELGICA,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,2,0,0,0,2,2
COLQUECHACA,desnutricion aguda,desnutricion moderada (m),2007-11-01,20,11,11,15,31,26,57
COLQUIRI,desnutricion aguda,desnutricion moderada (m),2007-11-01,2,3,2,1,4,4,8
COMARAPA,desnutricion aguda,desnutricion moderada (m),2007-11-01,2,3,1,4,3,7,10
CONCEPCION,desnutricion aguda,desnutricion moderada (m),2007-11-01,5,2,2,2,7,4,11
COTAGAITA,desnutricion aguda,desnutricion moderada (m),2007-11-01,16,16,13,11,29,27,56
COTOCA,desnutricion aguda,desnutricion moderada (m),2007-11-01,8,15,3,7,11,22,33
CUATRO CAÑADAS,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,2,0,1,0,3,3
CUEVO,desnutricion aguda,desnutricion moderada (m),2007-11-01,2,0,0,1,2,1,3
CULPINA,desnutricion aguda,desnutricion moderada (m),2007-11-01,8,7,4,6,12,13,25
CURAHUARA DE CARANGAS,desnutricion aguda,desnutricion moderada (m),2007-11-01,3,1,0,0,3,1,4
EL CHORO,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,0,0,0,1,1
EL PUENTE(STC),desnutricion aguda,desnutricion moderada (m),2007-11-01,3,0,0,0,3,0,3
EL PUENTE(TJA),desnutricion aguda,desnutricion moderada (m),2007-11-01,4,1,1,3,5,4,9
EL TORNO,desnutricion aguda,desnutricion moderada (m),2007-11-01,4,5,6,4,10,9,19
EL VILLAR,desnutricion aguda,desnutricion moderada (m),2007-11-01,5,1,2,4,7,5,12
ENTRE RIOS,desnutricion aguda,desnutricion moderada (m),2007-11-01,2,3,1,1,3,4,7
ENTRE RIOS,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,0,0,2,0,2,2
EUCALIPTUS,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,0,1,0,1,0,1
EUREKA (SANTOS MERCADO),desnutricion aguda,desnutricion moderada (m),2007-11-01,2,3,3,3,5,6,11
EXALTACION,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,1,2,2,3,3,6
FERNANDEZ ALONSO,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,3,1,2,2,5,7
FILADELFIA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,4,1,0,2,4,6
GENERAL SAAVEDRA,desnutricion aguda,desnutricion moderada (m),2007-11-01,2,6,1,3,3,9,12
GUAYARAMERIN,desnutricion aguda,desnutricion moderada (m),2007-11-01,15,10,4,10,19,20,39
GUTIERREZ,desnutricion aguda,desnutricion moderada (m),2007-11-01,19,12,9,13,28,25,53
HUACARETA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,2,1,3,2,5,7
HUACAYA (VILLA DE HUACAYA),desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,0,0,0,1,1
HUARACAJE,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,0,0,1,0,1,1
HUAYLLAMARCA,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,0,1,0,2,2
ICHOCA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,0,0,1,1,1,2
ICLA,desnutricion aguda,desnutricion moderada (m),2007-11-01,16,20,19,24,35,44,79
INCAHUASI,desnutricion aguda,desnutricion moderada (m),2007-11-01,30,18,15,16,45,34,79
INQUISIVI,desnutricion aguda,desnutricion moderada (m),2007-11-01,5,3,0,2,5,5,10
LA GUARDIA,desnutricion aguda,desnutricion moderada (m),2007-11-01,10,12,11,6,21,18,39
LAGUNILLAS,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,2,5,2,6,8
LAS CARRERAS,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,0,0,0,1,0,1
LICOMA PAMPA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,0,0,0,1,0,1
LLALLAGUA,desnutricion aguda,desnutricion moderada (m),2007-11-01,9,6,11,16,20,22,42
LLICA,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,0,1,0,1,0,1
LORETO,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,0,0,0,1,1
MACHARETI,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,8,2,8,3,11
MAGDALENA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,1,0,2,1,3,4
MAIRANA,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,0,2,0,2,0,2
MECAPACA,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,2,2,0,2,2,4
MINEROS,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,2,1,1,1,3,4
MIZQUE,desnutricion aguda,desnutricion moderada (m),2007-11-01,12,13,13,13,25,26,51
MOJINETE,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,0,2,0,3,3
MOJOCOYA,desnutricion aguda,desnutricion moderada (m),2007-11-01,7,3,7,12,14,15,29
MONTEAGUDO,desnutricion aguda,desnutricion moderada (m),2007-11-01,6,6,9,8,15,14,29
MONTERO,desnutricion aguda,desnutricion moderada (m),2007-11-01,23,20,15,13,38,33,71
MOROCHATA,desnutricion aguda,desnutricion moderada (m),2007-11-01,17,14,14,7,31,21,52
NACEBE (SANTA ROSA DEL ABUNA),desnutricion aguda,desnutricion moderada (m),2007-11-01,0,0,0,1,0,1,1
OCURI,desnutricion aguda,desnutricion moderada (m),2007-11-01,39,34,18,22,57,56,113
OKINAWA,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,0,1,1,1,1,2
OMEREQUE,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,1,0,0,1,1,2
ORURO,desnutricion aguda,desnutricion moderada (m),2007-11-01,12,12,6,3,18,15,33
PADCAYA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,3,2,2,3,5,8
PADILLA,desnutricion aguda,desnutricion moderada (m),2007-11-01,11,6,8,9,19,15,34
PAILON,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,5,3,2,4,7,11
PALCA,desnutricion aguda,desnutricion moderada (m),2007-11-01,3,5,1,2,4,7,11
PASORAPA,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,1,0,1,1,2
PAZÑA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,0,0,0,1,0,1
POCOATA,desnutricion aguda,desnutricion moderada (m),2007-11-01,11,22,16,21,27,43,70
POCONA,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,2,2,1,3,3,6
POJO (CBBA),desnutricion aguda,desnutricion moderada (m),2007-11-01,2,0,0,2,2,2,4
POOPO,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,0,0,0,1,0,1
PORCO,desnutricion aguda,desnutricion moderada (m),2007-11-01,1,6,4,6,5,12,17
POROMA,desnutricion aguda,desnutricion moderada (m),2007-11-01,21,28,14,17,35,45,80
PORONGO,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,1,0,1,0,2,2
PORTACHUELO,desnutricion aguda,desnutricion moderada (m),2007-11-01,4,2,0,3,4,5,9
PORVENIR,desnutricion aguda,desnutricion moderada (m),2007-11-01,2,0,0,0,2,0,2
POSTRER VALLE,desnutricion aguda,desnutricion moderada (m),2007-11-01,0,0,1,0,1,0,1
