municipality,group,variable,month,Cantidad,TOTAL
SANTA ROSA DEL SARA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,7,7
SAPAHAQUI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,3,3
SICAYA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,2,2
SIPE SIPE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,15,15
SUCRE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,129,129
TACOPAYA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,2,2
TARATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,9,9
TARIJA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,181,181
TEOPONTE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,2,2
TIAWANACU,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,3,3
TIQUIPAYA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,2,2
TIRAQUE (CBBA),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,1,1
TITO YUPANQUI (PARQUIPUJIO),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,1,1
TOCO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,7,7
TOLATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,3,3
TOLEDO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,1,1
TRINIDAD,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,11,11
TUPIZA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,2,2
UNCIA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,1,1
URIONDO (A. CONCEPCION),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,2,2
VALLEGRANDE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,4,4
VILLA MONTES,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,20,20
VILLA RIVERO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,1,1
VILLA SERRANO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,2,2
VILLA TUNARI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,2,2
VILLAZON,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,19,19
WARNES,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,5,5
YACUIBA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-10-01,63,63
ACHACACHI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
ANCORAIMES,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
ARANI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
ARBIETO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,6,6
ASCENCION DE GUARAYOS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
BATALLAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
BERMEJO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,17,17
BETANZOS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
BOLIVAR,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
CALAMARCA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
CAMIRI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,6,6
CAPINOTA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
CAQUIAVIRI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
CARANAVI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
CARAPARI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
CHALLAPATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,9,9
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
CLIZA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,22,22
COBIJA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,14,14
COCHABAMBA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,354,354
"COLCHA ""K""",sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
COLOMI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,6,6
COLQUENCHA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
COMANCHE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
COMARAPA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,5,5
CONCEPCION,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
COPACABANA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
CORIPATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
CORO CORO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
COROICO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
COTOCA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,15,15
CUATRO CAÑADAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
DESAGUADERO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
EL ALTO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,165,165
EL TORNO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,12,12
ENTRE RIOS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,7,7
ENTRE RIOS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,5,5
EUCALIPTUS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
FERNANDEZ ALONSO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,7,7
GUANAY,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,7,7
GUAQUI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
HUANUNI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,7,7
ICHOCA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
IRUPANA (VILLA DE LANZA),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
IXIAMAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
LA ASUNTA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
LA GUARDIA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,29,29
LA PAZ,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,444,444
LAJA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
LLALLAGUA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,6,6
LURIBAY,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
MAIRANA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,5,5
MOCOMOCO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
MONTEAGUDO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,14,14
MONTERO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,69,69
MORO MORO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
ORURO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,96,96
PADCAYA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
PADILLA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
PAILON,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
PALCA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
PAMPA GRANDE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
PATACAMAYA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
POJO (CBBA),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
PORONGO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
PORTACHUELO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,29,29
POSTRER VALLE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
POTOSI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,30,30
PUCARANI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
PUERTO ACOSTA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
PUERTO CARABUCO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
PUERTO QUIJARRO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
PUERTO SUAREZ,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,11,11
PUERTO VILLARROEL,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
PUNA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
PUNATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,15,15
QUILLACOLLO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,88,88
QUIME,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
QUIRUSILLAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
ROBORE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
SACABA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,75,75
SAIPINA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
SAMAIPATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
SAN AGUSTIN,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
SAN ANDRES DE MACHACA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
SAN BENITO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,5,5
SAN CARLOS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,10,10
SAN JUAN DE YAPACANI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
SAN MATIAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
SAN MIGUEL DE VELASCO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
SAN PEDRO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,13,13
SAN PEDRO DE CURAHUARA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
SAN RAMON,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,5,5
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,310,310
SANTA ROSA DEL SARA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
SAPAHAQUI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
SICA SICA (VILLA AROMA),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
SIPE SIPE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,12,12
SUCRE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,86,86
TARACO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
TARATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
TARIJA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,18,18
TIAWANACU,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
TIPUANI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
TOLATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
TRIGAL,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
TRINIDAD,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,7,7
TUPIZA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
URIONDO (A. CONCEPCION),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
VALLEGRANDE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,8,8
VIACHA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,4,4
VILLA MONTES,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,25,25
VILLA RIVERO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
VILLA SERRANO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,2,2
VILLA TUNARI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,1,1
VILLAZON,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,16,16
WARNES,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,3,3
YACUIBA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-11-01,62,62
ACHACACHI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,5,5
AIQUILE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,8,8
ANCORAIMES,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
ARANI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
ARBIETO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,5,5
ASCENCION DE GUARAYOS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
AYO AYO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
BATALLAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
BERMEJO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,14,14
BETANZOS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
CALAMARCA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
CAMIRI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
CAQUIAVIRI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
CARANAVI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,8,8
CHALLAPATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,7,7
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
CLIZA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,13,13
COBIJA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,8,8
COCHABAMBA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,387,387
COLCAPIRHUA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
COLOMI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,7,7
COLQUENCHA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
COMARAPA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,6,6
COPACABANA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,5,5
CORIPATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
CORO CORO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
COTAGAITA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
COTOCA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,13,13
CUATRO CAÑADAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,6,6
DESAGUADERO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
EL ALTO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,228,228
EL PUENTE(STC),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
EL PUENTE(TJA),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
EL TORNO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,23,23
ENTRE RIOS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
ENTRE RIOS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,6,6
FERNANDEZ ALONSO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,9,9
GUANAY,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,6,6
GUAQUI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
GUAYARAMERIN,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,3,3
JESUS DE MACHACA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
LA GUARDIA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,38,38
LA PAZ,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,437,437
LAJA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
LLALLAGUA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
MAIRANA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,14,14
MOCOMOCO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
MONTERO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,42,42
MORO MORO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
ORURO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,127,127
PADCAYA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
PAILON,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,5,5
PAMPA GRANDE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
PATACAMAYA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,3,3
PORTACHUELO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,5,5
POTOSI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,6,6
PUCARANI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
PUERTO ACOSTA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
PUERTO CARABUCO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,3,3
PUERTO PEREZ,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
PUERTO QUIJARRO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,7,7
PUERTO SUAREZ,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,3,3
PUERTO VILLARROEL,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,3,3
PUNATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,17,17
QUILLACOLLO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,61,61
QUIME,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
QUIRUSILLAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
ROBORE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,8,8
SACABA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,78,78
SAIPINA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
SAMAIPATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
SAN ANDRES DE MACHACA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
SAN ANTONIO DE LOMERIO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
SAN BENITO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,8,8
SAN IGNACIO DE VELASCO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,21,21
SAN JULIAN,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
SAN LORENZO(TJA),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
SAN MATIAS,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,3,3
SAN MIGUEL DE VELASCO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
SAN PEDRO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,7,7
SAN RAFAEL,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
SAN RAMON,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
SANTA ANA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,386,386
SANTA ROSA DEL SARA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,3,3
SAPAHAQUI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
SIPE SIPE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,27,27
SUCRE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,67,67
TARATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,7,7
TARIJA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,30,30
TIAWANACU,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
TIPUANI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
TOCO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
TOLATA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,5,5
TRIGAL,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,2,2
TRINIDAD,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,3,3
TUPIZA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
URIONDO (A. CONCEPCION),sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,6,6
VALLEGRANDE,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,5,5
VILLA MONTES,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,11,11
VILLA RIVERO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
VILLA TUNARI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
VILLAZON,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,11,11
WARNES,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
YACO,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
YACUIBA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,38,38
YANACACHI,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,1,1
YOTALA,sospecha diagnostica,numero de personas mordidas por animal sospechoso de rabia,2007-12-01,4,4
